virus,vaccine_timing,vaccine_coverage,group,emergences,trials
4,-90,0.125,14,623,10000
1,-60,0.125,14,0,10000
2,-60,0.125,14,677,10000
3,-60,0.125,14,426,10000
4,-60,0.125,14,599,10000
1,-30,0.125,14,0,10000
2,-30,0.125,14,601,10000
3,-30,0.125,14,404,10000
4,-30,0.125,14,601,10000
1,0,0.125,14,0,10000
2,0,0.125,14,636,10000
3,0,0.125,14,423,10000
4,0,0.125,14,592,10000
1,30,0.125,14,0,10000
2,30,0.125,14,690,10000
3,30,0.125,14,410,10000
4,30,0.125,14,609,10000
1,60,0.125,14,0,10000
2,60,0.125,14,700,10000
3,60,0.125,14,399,10000
4,60,0.125,14,586,10000
1,90,0.125,14,1,10000
2,90,0.125,14,679,10000
3,90,0.125,14,406,10000
4,90,0.125,14,638,10000
1,120,0.125,14,0,10000
