R0_wuhan,recovery_wuhan,weight
1.6691296100955997,0.05201563944347159,9.486014700945245e-6
1.6717932992891154,0.04656788949973723,4.8668792760971224e-5
1.5377853196893003,0.0482432589731959,2.7897076658554478e-5
1.5784672239882063,0.049245551813586454,5.1722776681092925e-5
1.5331403538418074,0.048077644881741995,4.8337180343060906e-6
1.6329992242910736,0.04889050109159233,4.580063642133776e-5
1.5976736263716391,0.050828252655650163,4.5971864778690684e-5
1.661172383062969,0.049983428987515566,8.997194820281471e-6
1.6693701425880867,0.050262655077106845,1.3413011537056631e-5
1.5120292020948591,0.04711366630168614,4.817200656982605e-5
1.6027770880959986,0.04924346815262244,1.885491929259518e-5
1.5364966040266148,0.048979162668976416,5.611494891300957e-6
1.6715491606618222,0.04972930075363528,2.627607135218704e-5
1.5315808350779174,0.054111927077689394,2.16199598019991e-5
1.5013163472395719,0.0489579435195253,2.6921630141703166e-5
1.520800016796039,0.051142076849312,2.6978419857182832e-5
1.6305577544628882,0.04923650503589848,8.165288156529327e-6
1.7062529185795117,0.049091651160705047,1.982980126643241e-5
1.583218382985348,0.049091050786707294,3.651056766984043e-5
1.6677813839936397,0.047935452124186935,3.783559703001482e-5
1.5464528130925956,0.05033348130346767,4.3068028650458e-5
1.5652404558058695,0.05042810338284672,2.8515921884345965e-6
1.5561260180293843,0.04998400646504755,1.733211892513949e-5
1.6940299791910123,0.047906141087745664,1.285822010349286e-5
1.4907960075094524,0.04926867264828038,2.184251551174544e-6
1.667961594925854,0.04837494166542095,3.3121918759822646e-5
1.6977080666305757,0.048547212629386674,1.7036157266119944e-5
1.5457594967439696,0.05031535667608615,6.287417537035719e-6
1.5934939847926304,0.05146668142152669,3.913167426924649e-5
1.5643844573995198,0.04912432968133824,1.609639133631676e-5
1.6475109142790687,0.047980798675554714,4.020700667733319e-5
1.594427444083784,0.05013875445679975,1.2706617900136205e-5
1.561758907202,0.05239210365309942,4.100253404025937e-6
1.6764105778366603,0.048279611601020796,1.2248265612624142e-5
1.5475235293099807,0.05002825994522112,2.5832136894335568e-5
1.6848271003950666,0.051210224124009544,1.150493157592148e-5
1.60710847448006,0.049359791696872365,3.483853845546075e-5
1.5758388820625,0.048030033496428703,2.8256325339453733e-5
1.5797462835000713,0.049541652288130615,2.1723405638561384e-5
1.5436493841400445,0.05082824490370076,1.7988804709288325e-5
1.7094198743276392,0.04846797756643812,1.3896067354031009e-5
1.585309757319275,0.04838717341692572,3.0686248363748124e-5
1.6467580166368851,0.04940385507055274,2.3376937599291332e-5
1.5473308317710766,0.04817492455507125,5.8807883092168535e-6
1.6763159063126196,0.04900409340770477,4.2459836539347194e-5
1.534919412749906,0.0491364994151281,5.759597095700047e-6
1.6731491761340211,0.04911133971623995,1.9620333182879258e-5
1.4229942321088045,0.048419118937702676,7.904147014704868e-6
1.5489193577031222,0.0486603936642201,2.305605479479251e-5
1.6219188365756347,0.04959905932571464,2.061857169704106e-5
1.6152610683356647,0.050890393050571726,3.087078106477787e-5
1.5995629589566462,0.04947424160755581,3.647461383999759e-5
1.6272513374604183,0.04980730618301593,3.1718120534139124e-5
1.52190885398201,0.05070411815964416,1.597650338644392e-5
1.3805380443305957,0.04846403985851907,3.18664251376314e-6
1.689644892515464,0.04882484913047807,3.5404775215112177e-6
1.534664327954599,0.05061123124232229,4.8122631369642526e-5
1.4512902895425768,0.049064114082118256,1.3476995709185082e-5
1.5671876119020052,0.049675884807938345,6.967235341640911e-6
1.5758671221095701,0.049386653819996976,2.4292029856108048e-5
1.5760888673225932,0.04805381032382754,2.8530351678231024e-5
1.5090719786758149,0.049646680946312534,3.415729609597981e-5
1.6437575913401796,0.05086847777923425,2.4622545658308182e-5
1.5780456395242601,0.05001427324963876,4.982009301662552e-5
1.6350922727321373,0.049410958059167204,3.8115251466273768e-6
1.546972243045106,0.04996383108709978,2.4786165193281027e-5
1.5785612840442083,0.048903063440788215,1.970588044916303e-5
1.606227753906547,0.05117978336079407,3.447141340192512e-5
1.6779398242200325,0.04980934657275967,3.409247286952133e-5
1.5233383590600196,0.049665179537407816,3.208517818653658e-5
1.576716677724506,0.048690355826337094,4.112582679870647e-5
1.6368127856758035,0.048892820099533975,3.2015165021231297e-05
1.629663233448259,0.05147940357966561,4.5584667524391146e-5
1.685029594916813,0.04860294253720904,5.649763316182886e-6
1.7041355978760058,0.0508439497326216,5.69449800940175e-6
1.6393428433450032,0.050279215178429766,2.0155028741839024e-5
1.6005324705052613,0.050303060372463064,2.7182990739943683e-5
1.7077538679661544,0.05127298081186966,7.796725501533202e-6
1.6064647295301007,0.050468964921116896,9.975459579529901e-6
1.6098248453326045,0.04908491165592261,4.0526955710568645e-5
1.6835680359677496,0.049233420555780415,3.477121549617733e-5
1.4628604790840067,0.05037896076745596,3.541528548644001e-5
1.7171005442167746,0.048730040710046114,1.573783546276598e-5
1.6547796679931783,0.047386270980709404,3.119707600869071e-5
1.4838717389020661,0.05057598792239888,3.3412584520117365e-5
1.4674401485005593,0.05007526636104125,9.202716912497184e-6
1.576924616391365,0.04941672018129287,1.5739552712745976e-5
1.5637292173156956,0.05054715110527156,3.11395638804722e-5
1.5102884226441462,0.04787954317851702,2.3614547026094653e-5
1.5486311340544092,0.04756050755538515,5.072330255103859e-5
1.6910114857238703,0.04829473831724858,1.3229113428660556e-5
1.6908311847604338,0.050229693074677007,8.009116116047332e-6
1.5781357356518704,0.050858288763129256,3.571811880710498e-5
1.6799251591694884,0.04981615297078624,2.7322207366903922e-5
1.6490900380846252,0.04748704838954273,3.447954553070548e-5
1.5495922851293844,0.04952656000863487,7.298290454169597e-6
1.4895438869509816,0.049933445105853444,1.0873031644359626e-6
1.6296444016646445,0.04903961384896831,4.720083969189443e-7
1.6418235424792191,0.048960933842592376,4.2451030223178734e-5
1.5914675144485735,0.04971254689127922,3.305418436753352e-5
1.5570682396812454,0.04861723486699824,3.949123371651108e-5
1.5605093361785696,0.05168777983093491,4.352015948394439e-5
1.6291621413722528,0.049296487011286076,2.114848477919185e-5
1.4396639442506276,0.04942719100447757,1.3979903513728005e-5
1.4528642943171106,0.04855934753575231,3.626502723447304e-5
1.49784869024339,0.05195451656124167,3.916304849947404e-6
1.5044744553895402,0.05017313914426487,2.0609499809512915e-5
1.6753120674991318,0.05015578924931737,3.241344345309562e-5
1.6676033560346277,0.048583521238581534,3.4043338988735756e-5
1.686977554766293,0.04832077444286375,2.454273894479684e-5
1.615243681686818,0.05023307964373409,1.951047173431346e-5
1.6613158882993966,0.051221997097565065,3.2690285700182655e-5
1.532781411712534,0.050511046848089616,2.9107577827189523e-5
1.643445847302846,0.048207156625501534,3.4517965512447806e-5
1.6273552389985868,0.0509931544356324,4.0129720979749116e-5
1.6253618890421624,0.05092722277854335,2.9813147339309597e-5
1.6436583076572595,0.050043640905775955,9.652735598149948e-6
1.530717866857622,0.05103332963322771,2.146982160879231e-5
1.6068246927291305,0.048971417823045725,1.8931241714091324e-5
1.6427792814606785,0.049802134702782525,1.414115035489948e-5
1.7200314143554751,0.0487706417767423,2.3878453899212085e-6
1.582411933122589,0.04694959403242217,3.779025624264552e-5
1.6942248206555148,0.0486718415046413,2.8253266098099422e-5
1.5976700324239455,0.05215810772057397,3.065704708601025e-5
1.6479692709833311,0.04854002615737953,3.919346995811123e-5
1.5341228257112107,0.049288897783920003,3.688600993714261e-6
1.630680349412702,0.04992751558604914,4.387014521755209e-5
1.6387582658375068,0.04987953665931349,3.973471507745334e-5
1.533460265312517,0.04887420833654521,4.527947552175935e-5
1.463529535549172,0.04984356470018697,9.005496916702972e-6
1.523779508406781,0.049168244728439496,6.09344089588996e-6
1.6237336502334363,0.05009094121602923,2.5460377263868947e-6
1.5778768712872502,0.050931002907727056,3.5880456091433625e-5
1.6126198146871842,0.04800039482984643,3.739377316678017e-5
1.7099135202338898,0.05154763933128586,9.860355739803153e-6
1.614444233007039,0.05137439905657999,3.2625778931256654e-5
1.494261830738811,0.05034302131576611,2.4756888328633524e-5
1.5724092028775705,0.049629435964915945,3.9288646908910765e-5
1.6740609369113604,0.051467130018225546,1.318240059590686e-5
1.6307866378227136,0.049525415190971166,3.099556304563783e-5
1.4798073818638877,0.04869665420713337,8.881907269206989e-6
1.488383045263965,0.04998230847125367,1.3534015730675349e-5
1.5317988421149435,0.05073892655889954,2.940263060895822e-5
1.6364795307820632,0.05044016631003471,3.311722541352978e-5
1.6728712630738047,0.05061841251741019,3.162809594196745e-5
1.5878134108739739,0.047838506925920184,1.795785607006327e-5
1.626550272688706,0.04915413065150847,4.605151462084059e-5
1.6067070554448664,0.04893035371379933,4.58253921255524e-5
1.6120500020883004,0.04966936238216185,3.106704616620192e-5
1.4113706712737681,0.04930399032040283,2.3405588699727323e-5
1.4890661118464534,0.04757128173214835,5.94466980003296e-7
1.592016308549038,0.04839811953843842,4.7746396329101834e-5
1.6533290584855953,0.04944552392316956,2.252279470725135e-5
1.719406861475083,0.05049333025750762,7.283989979519222e-6
1.5864425161449103,0.051716155352153285,2.1996087628680703e-5
1.7141407592283802,0.04771792387954055,7.98216286737747e-6
1.6809873081309334,0.05259288891478819,7.887786304254754e-6
1.6321552705363014,0.047368486022632716,1.8560801836572737e-5
1.5780519979993917,0.047998625159673625,4.021524635986931e-5
1.708421510903145,0.04829229886745594,2.1610691918088317e-5
1.6352263421827538,0.05105658673734564,3.7987434390189394e-5
1.6392311964832709,0.05151104715811032,3.1123379736542705e-6
1.6864544249786462,0.04848703726973469,1.0173378973210607e-5
1.6287896278257408,0.04900854715309812,5.075677734414027e-5
1.6391556848019757,0.050507896977550044,3.0631426314836865e-5
1.612956024627368,0.049582868197428194,1.6428220982193135e-5
1.674736791756067,0.04948486873347346,2.5799675624279953e-5
1.5201040352647388,0.052475372423512606,2.4712024919727455e-5
1.6020570746342035,0.049949609737344566,4.771477305488277e-5
1.478840934445898,0.049832474478314605,9.319596919348762e-6
1.5979758508052821,0.04700528670346735,3.722301561549282e-5
1.5553783778485528,0.04891083246162804,3.880822227735704e-5
1.6181607272792473,0.04854927687913143,3.992578488930184e-5
1.453786785860052,0.04948197878727611,3.7898620069712796e-8
1.6580929755431395,0.050861449886807776,3.499087765166021e-5
1.5214384952478357,0.0497673580598825,2.108074469152431e-5
1.5800934108510118,0.04857561794188522,4.1312118423539916e-5
1.5704175313082642,0.04981600125131867,1.5772569440196528e-5
1.4616905142496404,0.049576266443573075,3.4640042772680506e-5
1.6149095695998836,0.04938143388840259,3.9098026829653446e-5
1.5055387286678208,0.05119121842201261,1.603784756268009e-5
1.5903676424370834,0.04907839134456953,3.3176010237291824e-5
1.476083503292768,0.04972577833095332,2.785538605624196e-5
1.5280100858962846,0.048528808861423745,4.7279658600502645e-5
1.586366484027547,0.049619228639826804,7.333149832067909e-7
1.571615643848243,0.05049847733734567,1.1145578764028718e-5
1.587732124518002,0.04705177909299539,4.28156273000897e-5
1.5847469428467316,0.04800468019552181,2.9695456803488403e-5
1.6452459744316223,0.04991632490439668,2.9654402561400316e-5
1.6792459695520607,0.049821655524016455,1.2539951817725461e-5
1.5855841300323628,0.04930321354966362,1.4513859812720828e-5
1.5875909676729085,0.050929309635580275,4.3146672706127446e-5
1.5628902846928452,0.051689324681005726,8.430363448870847e-6
1.642941230695899,0.05082190360356442,1.2186775728546258e-5
1.630307239021435,0.04869198694619238,2.8059136312478622e-5
1.5900654574148343,0.04822048231718491,5.079448109309138e-5
1.6834938842706588,0.05167212601706149,1.0101602164233199e-5
1.6143375406411105,0.050700351084807374,2.9235313069332557e-5
1.6184606567703415,0.050887047514459965,3.9030865646738485e-5
1.498821710664425,0.04934903423728098,3.551714743807697e-5
1.6938070690654998,0.04768588836764001,2.2944411421304783e-5
1.634301305522226,0.05090141312184199,3.0631726887536495e-5
1.5505568366136169,0.048870538674577045,5.0450996914177735e-05
1.570899444024749,0.05090973185184131,2.7923817285920645e-5
1.478529938488292,0.04938291302383667,4.186037466611113e-5
1.6815902062934154,0.050952242419725,4.069365134323942e-5
1.6026943463602195,0.04976906195127439,3.948551515338627e-5
1.6076495122108083,0.04894229401094987,5.256998646292095e-6
1.5292505192955697,0.05055878725502038,1.2648723767864968e-5
1.4432051854976424,0.0506180760484776,8.603792007206616e-6
1.5728197674423567,0.048635309050050736,3.342555231708459e-7
1.5860047879513886,0.047919826289794416,3.4771409116562883e-6
1.574042295395008,0.050091172012893585,3.521999991313756e-5
1.5572380329607505,0.048880341383112105,3.459189494178587e-5
1.516494825282789,0.04841843056069781,3.392061853782002e-5
1.5176347641999763,0.04892054636988066,3.6855077321398537e-5
1.5702412174241407,0.048629767656040934,2.5248328867555187e-5
1.5635304271799335,0.050319534102448195,1.3957439630692489e-5
1.7153242941277818,0.04948022382229796,1.0642813269056902e-5
1.6093360770773875,0.04817427158183568,4.177962486585985e-5
1.5465637928168987,0.04904757739483666,3.802035812902913e-6
1.5572510900545848,0.05188441301156284,4.209199404099636e-5
1.6580382423741626,0.04976307342224125,2.4942533361280664e-5
1.6413607768560479,0.05066940382185056,2.2451983909669327e-5
1.5434891513578044,0.05078997242028851,2.0711540773991144e-5
1.6304480055897317,0.048526971233314155,2.6964716945921435e-5
1.6464703073875793,0.04842257759609873,4.395064462164444e-5
1.6486039511642205,0.04925451021550281,3.555261467882749e-5
1.6144644173468876,0.052161481579075616,4.3767476827791643e-5
1.5616595664622954,0.048889223228525576,5.403104299624529e-5
1.6626839982099324,0.050278247625094225,3.303575611434466e-5
1.6842119852970172,0.05085518588211993,2.0851168423315768e-5
1.5957576382998855,0.05173652907129424,3.930461246733343e-5
1.4499566042769685,0.05168660254421546,4.154657105183004e-6
1.620312789713235,0.05025612027697578,4.4699559682571725e-5
1.561181678161386,0.049620184797738526,3.527645266912831e-5
1.5364110280689711,0.04712627145009532,4.6936174693133805e-5
1.6237629223642982,0.050086281202759486,2.5389227300011295e-5
1.6404699180430449,0.0485039726967883,8.816503842178441e-6
1.5979178498100846,0.05111517286974902,1.870249583649606e-5
1.7316394117620415,0.049561362918786114,1.324856653871639e-5
1.689538086252879,0.04830417705697062,3.552506023995074e-5
1.6435073480792803,0.05020409749409613,2.339318377862611e-5
1.6483916928181725,0.04947094573311865,1.372713121499309e-6
1.6234151370604077,0.04806275507888475,2.3217670450383157e-5
1.5763478264563122,0.049679431517733595,1.778546993928683e-5
1.5612259245245739,0.05093635657764167,2.1966638800490345e-5
1.5298470639387822,0.04773013291886228,3.248654107821985e-5
1.670861541357446,0.04976382594093859,3.517336597049317e-5
1.6366739338237433,0.05317965572491211,8.415662251006853e-7
1.6649495812240522,0.04786036203150363,3.530291348351851e-6
1.5855748404192251,0.04962569788897216,3.5008278837682315e-5
1.5160833493057875,0.051342352574091865,1.9657710047583594e-5
1.5453322853369158,0.050566295956713005,5.9082873224086055e-6
1.5479937846402771,0.04826577167559909,5.1087624313803834e-5
1.6657366261894104,0.050158689333869966,1.1141295858481065e-6
1.5910177023135903,0.05069609772873485,3.108181193921398e-5
1.5848947034259722,0.04852871896391867,1.342379242475076e-5
1.545308807853368,0.04955135420991048,3.394685631584299e-5
1.6001870066437158,0.049465710030613744,4.5098526296747056e-5
1.5696567055120973,0.05021534077740179,4.874804460757457e-5
1.5690708274947276,0.049110974063972405,4.124175899574754e-5
1.4946618592575258,0.05076578033368424,2.4379379984626655e-6
1.5835924978215348,0.04957389280163269,3.8660538105665135e-5
1.6203149666736214,0.04940658283727189,3.1324560945414014e-5
1.6910395346799671,0.04797805152508276,4.3996755117961354e-5
1.5239966445068758,0.05151593539717152,2.3298836090151992e-6
1.5330784092411038,0.05282474056083214,6.7504539937322814e-6
1.6469517044061561,0.048921110704463325,4.353478764729892e-5
1.6249605099268591,0.049436468047781734,1.9490961129785787e-5
1.6656168180571527,0.049196498157347106,4.0401179132176406e-5
1.5837601475131164,0.050648187490596366,3.0551745287285594e-5
1.5817643014562572,0.05079957590707686,4.04205662874243e-5
1.6350655560182694,0.049794650445811356,4.31248805831669e-5
1.4995242590431055,0.05214803922854063,2.6067798462865565e-5
1.4320897643843529,0.04969234278929721,5.031786002135427e-6
1.6724512702696657,0.04912972418614022,2.9309499785816306e-5
1.587595777911077,0.049844966578612745,1.77912108045297e-5
1.4748743729688696,0.047290223007447084,2.2660674564984552e-5
1.6134761402531017,0.04762459333377928,4.6112274126053e-5
1.6052529481102091,0.04988686153308604,3.0775776140225734e-5
1.623162430297061,0.05036078669409711,1.754317168379279e-5
1.4972125608683469,0.05121390846514873,4.411719006426282e-6
1.5892226223675037,0.05063381148633158,1.838504808112848e-5
1.6392474337665348,0.04893179731161046,2.738522144500567e-5
1.600990242205591,0.047619171089771976,3.4536234352638765e-5
1.5625848337100425,0.04904872475549993,3.488034816023774e-5
1.5489035968234992,0.04945823441371486,3.212689427246403e-5
1.5681639307520912,0.051051014781299114,4.868167852258007e-5
1.656053740082638,0.051330057767267005,8.75564553552397e-7
1.5727732053718064,0.049168289891781465,3.606003786644076e-5
1.4281589617061765,0.050517826821943154,1.9418476104050633e-5
1.683269481912603,0.048310520640979196,2.2816404488949577e-5
1.6329170193546079,0.05217554917313186,2.5659137091920416e-5
1.684750057151918,0.05244309717758543,2.297594510405785e-6
1.4826952669700757,0.050453322017729396,1.5605475407811876e-5
1.5549945636998157,0.05044320354253557,5.514113301772356e-6
1.5494047285328132,0.047672757510644516,3.888483876588763e-5
1.6438553030974004,0.05028895469226686,3.761345871735823e-5
1.4329960884101558,0.04829382743353382,3.936596621792874e-5
1.6130629857375052,0.04784770847353618,5.1406825536101605e-5
1.5315502042223446,0.049488463771051504,4.312716497304886e-5
1.5084267494329222,0.05101272861289729,1.742352196868433e-5
1.615715800453312,0.050166248238253996,9.711696807863097e-6
1.5932210249949212,0.04744550281611364,1.7520772743222836e-5
1.6757541933116546,0.04867564914445518,3.4670545087906756e-5
1.6569821794933508,0.05061153837644989,4.05463535719883e-5
1.6005454909342047,0.05090015412951139,1.2588523955123778e-5
1.565609697520604,0.05101625749759553,3.7627839243191886e-5
1.6029734508000129,0.05090343836849484,3.375841031109825e-5
1.571531827008064,0.048543915614918304,3.112816526193241e-5
1.6461043127302122,0.049152881538068745,3.7128941711362225e-5
1.5886272089093474,0.048519071513306346,4.1919798243496635e-5
1.563493245539823,0.04809638627704779,3.449319717232755e-5
1.5529176040125647,0.04912390153573908,4.299920014485488e-5
1.5436220528949636,0.04967993627129601,2.0561764558871988e-5
1.5374293582276999,0.04812092229358429,2.790850719719669e-5
1.7036861710890274,0.04852147114512015,5.44037340678181e-6
1.6630260664611516,0.049543162027167915,3.825300027454824e-5
1.5743987439703864,0.050543873918987514,4.220441538063356e-5
1.6034472460050826,0.047673565144289144,3.3281236853322005e-5
1.6337723087686558,0.05089165129690172,4.854649706846042e-5
1.6289055979308409,0.05043535522485398,3.607459043729836e-5
1.6548115254454379,0.04989537792833052,6.6353298751237065e-6
1.6931535458127722,0.04818342387468153,3.41356102105727e-5
1.6354070184036684,0.05180738809341561,2.5284189416964505e-5
1.5175785034561857,0.049620941425647165,1.4505913001835673e-5
1.5457245677801086,0.04834058188832915,3.7776372222689315e-5
1.5959783121466509,0.04951696960694295,3.6163348774843566e-5
1.478029626875009,0.051602832688909084,2.139518913795136e-6
1.6409395899595478,0.04906531019124534,3.5887189787338796e-5
1.6879006243519528,0.0485879278293795,1.57774149516754e-5
1.6683296388000808,0.050168648362484504,2.625728654509034e-5
1.5439935588179141,0.050159274841180955,6.232624528598956e-6
1.6052779264666734,0.04804267034630606,3.766180202434363e-5
1.5375054666182693,0.048785730992612415,1.155575056438044e-6
1.5984662995372112,0.04964189430062952,5.3037797105285674e-6
1.5536368482268808,0.04737461272825043,3.3918781775815616e-5
1.5685058296425936,0.050274576698138444,3.9901133508848626e-5
1.662236732794982,0.04920999606483539,3.3282881961666484e-5
1.6270735041665576,0.04915834593763776,3.8762728625132586e-5
1.5699799390264348,0.05061849105237555,2.84577881711598e-5
1.6851547171439647,0.05141325384251044,2.9758777105328748e-5
1.6720759526079498,0.05038577468149081,2.593742301799586e-6
1.5303321399828587,0.051433840273466876,1.3116418541000075e-5
1.4478207232085203,0.050358937743955376,4.451276703672616e-5
1.5311396510152697,0.048537891103738254,3.801609737631103e-7
1.5543532166158354,0.04948146506574314,4.211470805672019e-5
1.696182809960653,0.04794043128886302,2.1430934800889694e-5
1.529327253757557,0.05038704826907883,4.870246834559055e-5
1.6416433137847666,0.05014819420985973,3.595025328308681e-5
1.5573852254865688,0.04886961636946014,3.458660333360723e-5
1.5654383207590712,0.05083244991517288,3.3758294904006764e-5
1.528803578229213,0.04971494019857879,4.08351037866425e-5
1.6792826355997292,0.05045950196390447,1.2612295861885983e-5
1.6553466736056712,0.047896830509635564,3.5496722194225307e-6
1.5329849658911603,0.04829044032115778,2.9678462926883034e-5
1.6253140468056713,0.05044298746807172,1.8615574073534654e-5
1.5393279653662226,0.04940629100846152,7.891948426218093e-6
1.595267560566718,0.051443453786701974,3.555342076817835e-5
1.5688802396107608,0.04657861213193949,4.569105772224409e-5
1.6578779315368297,0.04967985452684953,3.2582820824171864e-6
1.6212526815014277,0.04947068363250201,4.3319762263626646e-5
