R0_wuhan,recovery_wuhan,R0_alpha,recovery_alpha,weight
1.5999204730060608,0.04945323824440676,2.168692188788675,0.3149959797009431,0.0014641037929379994
1.5951505417189482,0.04837970405983311,2.1578240959734094,0.297577893659948,4.154736240240056e-4
1.5920111716268617,0.05143602202953643,2.363853345294132,0.32821596814437365,3.965076406646527e-4
1.5787089045991007,0.04816026959706712,2.2703477275422284,0.39665689173758123,0.0016237284278521214
1.585258176345744,0.05034985700480244,2.3738443181411415,0.3232652732008763,0.001957241069636379
1.6201262556622913,0.05115081314460405,2.19702561143484,0.2746478420773856,0.002178444719082009
1.622902613112414,0.04827970517702545,2.1543031655516813,0.28057496473691235,8.205683123153646e-4
1.5889972683264657,0.0508594185969697,2.1494202317108297,0.33123613098912397,4.105568221820977e-4
1.5936898276367806,0.04958378262413962,2.2139311297002733,0.3524294883640415,0.001900871631205341
1.585904117347373,0.05042589244120261,2.2491906557467916,0.3244262090798879,0.0017696326727921355
1.6309403737309285,0.04860291947171679,2.1508556790944913,0.2845313238334576,9.085615114900491e-4
1.5733904426413263,0.05110658106098417,2.2444883182911797,0.3397800247538304,5.343710199892349e-4
1.6081603648831848,0.04984161844783861,2.1979994827995726,0.29715412376895983,0.0034158467669030586
1.6048144371174633,0.04944571022157136,2.21752586475794,0.3721867531173143,0.0015519594177821779
1.5695904862366057,0.0492636590511462,2.299280085173487,0.3841632815189759,0.0013327762675848993
1.5742443994121222,0.05170233426872018,2.348579805571498,0.3197122271481821,0.0018074701815576025
1.5957260038908656,0.05026089015703162,2.2021807220501315,0.2992696351259889,0.0022739850687599253
1.5584705352113568,0.04763863209114084,2.3608776321859777,0.43076018614857126,6.338319488763899e-4
1.5761874846391342,0.04949585010798292,2.0994905152330223,0.34553797463964847,2.254767680660005e-4
1.577014835004966,0.04915905389127809,2.3914480461384304,0.39753371842391244,2.834757164441923e-4
1.5740581212261058,0.05181478775652917,2.242025521387818,0.35360232290403776,0.0017900510096193216
1.5992902162320275,0.04906092734883457,2.1759430422028174,0.3785894559927188,9.172769886088139e-4
1.612230252185463,0.04887433041983828,2.154852962721077,0.2922654783508753,0.003410922009781546
1.6311849602824784,0.04851959059530834,2.099348650336722,0.306182250402362,0.00053938120549124665
1.6088152037995596,0.04873214644442279,2.2139951990992923,0.34918728706481583,0.0010537931773978836
1.6169119128499168,0.04930413907967655,2.1694311374143167,0.27372345516553476,0.0010406183427364654
1.620028739141892,0.05092991739626206,2.1656177662761653,0.22869151972048388,0.0011728712703972177
1.5862310387637402,0.04949486334245372,2.374464508172408,0.3691839568884361,4.323340369840271e-5
1.583782597338129,0.04865703706517785,2.1571127508225416,0.32218473138271125,2.1464112231968984e-4
1.5597909019936371,0.05144946720961897,2.3824301128999825,0.3994073184254459,0.0020975464722113304
1.5807954012413894,0.05129213017692747,2.2818862645111944,0.37020794664467127,0.0022698487035058158
1.6182021040090455,0.04944990619005932,2.12659379270494,0.3503622993236008,0.0015362700865982593
1.6388545203897071,0.05164000920218612,2.1641533841538876,0.21047887095892906,5.512012794989233e-4
1.5617011663680735,0.04910285020809432,2.361955741040103,0.4288930676922205,0.001514329063681903
1.5962645609885202,0.04855039233911123,2.1589018722823914,0.36762170277908074,0.001504749069447408
1.633083088778168,0.04971519930108643,2.07968013748911,0.2742036829363991,5.374060439356878e-4
1.5893147263533105,0.04932730526381834,2.2180778029929438,0.3671676858655785,0.001392526434701449
1.6308050397016818,0.04801785770450955,2.1734407127878934,0.2692381443145877,0.0014843538857288955
1.5930785017995943,0.04955421806440972,2.136470428964209,0.36801227620716914,3.362648947037069e-4
1.6073859200423024,0.05057203739824734,2.1331874245878852,0.3312689786976011,9.3276493542764e-5
1.550937601581145,0.04925569663764734,1.962990741241585,0.33446827720791805,0.0019352272416387484
1.6025904180236523,0.04865024136296747,2.2221506660289423,0.29765510099814685,5.219586797519774e-4
1.604678191808132,0.04902351546522588,2.3308307659773546,0.32540713422211853,5.560748801701108e-5
1.5799224724045682,0.05092115823021619,2.2339749456527644,0.3934147700271224,8.1902009831372e-4
1.5796229978807577,0.0496610013269153,2.2591641523697072,0.4090290344756311,0.0016138856794251863
1.638040417789664,0.04925266907486264,2.094614284647889,0.22962911956128904,0.0019030540558127105
1.6135899394779338,0.04832429661183901,2.256666526166276,0.3466302951661385,1.286735661425791e-4
1.610704695576783,0.05055633992822372,2.1385286491484177,0.3105419872677258,0.0025723827701425368
1.5934467781132755,0.05168281296027478,2.2648389646924096,0.25976996775577327,5.294324137272129e-4
1.6081186701539791,0.04801934501251846,2.1725839378066847,0.3236872568841422,0.00180133274438903
1.5789145144310006,0.05011650808509013,2.1754405027051913,0.33885838499916465,8.393335420127366e-4
1.6251774805483612,0.04767503929423555,2.12666921583321,0.3385264204182536,5.622430864020329e-4
1.6181687500560653,0.0474216069568977,2.1395914563799363,0.3678083137751849,3.438128917984418e-4
1.5590601856504025,0.05103062942384286,2.326594127147772,0.41896354491631244,0.0012544287700403769
1.623888304038869,0.04957319178720509,2.1596376981315517,0.3054811465109219,0.0012019222124481535
1.5741246940041822,0.05017442971767843,2.298929231488914,0.35431208019790544,0.001216612359257681
1.610936629799803,0.04938305988247117,2.1325031658670635,0.31346092327119807,0.0011655760046440302
1.5980062763280858,0.04985893618045064,2.263529273849966,0.30916748338744415,2.5836573782675183e-4
1.567323319384694,0.04993200375150571,2.0621832319180373,0.33001812324956703,4.13851962423067e-5
1.6060687653470416,0.05055905478996489,2.197667953533854,0.3540243459874684,4.0489358291785074e-4
1.6137611299884456,0.05034996085185383,2.229681849404318,0.30704659605362433,0.002769872826574717
1.5652158990406375,0.0517205571065194,2.3980548515004427,0.37547346871942644,0.0017914471032774324
1.5792734285942052,0.05024385999528995,2.261214882582136,0.3962534091532294,0.0010736694272880769
1.5844117545327696,0.05184240571825035,2.4044307714121547,0.32267589134392854,0.001266869942722626
1.5754096320425788,0.04989065753304285,2.3285322643966038,0.4209185192152939,0.0015030246438865365
1.624660449905013,0.04819772616069338,2.0511368974108786,0.30899898161382644,6.049104481084222e-4
1.6040999270932452,0.04947483249326847,2.1843462159277878,0.3021549998824335,0.002086360615837653
1.5873103031954054,0.04958731397727236,2.226331523799746,0.4095638370100197,0.0012886246519006933
1.637013227303494,0.04895753576719895,2.1398111562203854,0.2503528015065621,0.0031285724888353837
1.5826213263322912,0.04896545881183198,2.3470602533761897,0.3713216667910024,0.001789450967069777
1.6126350366636562,0.04819245511349398,2.141297058251436,0.3688901402362081,3.25743999216413e-4
1.5958776707217064,0.04963536087551554,2.245370475075512,0.3841862170468355,0.0010949327083697408
1.6042575425753864,0.0498086388859321,2.1871033197762206,0.3226724407415361,0.002794494162688848
1.6099007212929188,0.04953359873420347,2.1420887811634164,0.29981756462013626,3.7828972645363517e-4
1.6101913476483265,0.04898837788771919,2.134393533653542,0.28491207077062025,0.0014522329857708663
1.5791222521315147,0.04955383485082799,2.336155280378706,0.36786246787248134,9.469528041978519e-4
1.6083640898543223,0.05120683538087971,2.312171047600285,0.27226907735427097,1.66753470520643e-5
1.5991751444028677,0.04700187593109343,2.241020589866754,0.3904640256473357,2.594965411794676e-4
1.585302854083551,0.05144448324565393,2.293297399035461,0.365386426662735,0.0023796263944006043
1.5979371145064991,0.05026398330683042,2.241657652319422,0.30887280103095566,0.004223137233918992
1.593877825390829,0.04976978383066042,2.2058022414380623,0.3216378496161411,0.0034688910052098287
1.5958398510688736,0.04931797497207648,2.261449318041383,0.31180098151061236,3.7572344608230836e-4
1.636366808164904,0.04549095203492757,2.1500050376846906,0.3517244726195204,0.001089054716603653
1.571330345982529,0.05032681241765512,2.3859359937763167,0.3809569089723525,0.003463290704788208
1.5872814019214263,0.04988561283581974,2.2082495883677278,0.3176682832687317,8.093180176204405e-4
1.577700210334538,0.04916848823210879,2.356465239334941,0.4032695100768285,0.001419453494657769
1.651745584380169,0.04828379595616447,2.0815924281209437,0.2083819471592286,7.939160242404887e-4
1.600070833713166,0.04847707623503294,2.3498683847832007,0.3444291000836314,0.0018713102121282468
1.5782452826441604,0.04926009154543987,2.1877728823041793,0.3752062857899834,6.788304485726246e-4
1.5949005490998502,0.04978644571520815,2.282136232312479,0.30741790650448625,0.003100056088771555
1.6392714692083827,0.04879500028079936,2.047430633337865,0.2562871621898363,7.216608386169061e-4
1.6099290262083052,0.05008929935453801,2.1184107403593697,0.29306981920222497,0.002136376363416897
1.6004240016720808,0.04727107980553199,2.2450310112986953,0.3999510573070443,0.001482139666942172
1.577751857773593,0.05122975829460233,2.3723563299358843,0.34750449891521584,0.004310591179587764
1.6022067811942684,0.04858369764489279,2.122199479372601,0.33251853435804934,9.102572595047114e-4
1.5868684640960633,0.04923939529591741,2.0183762460261425,0.33772069403136973,9.130755619799324e-4
1.6295069243141282,0.04867852841193796,2.0963091890639753,0.26216113696657917,9.496165414887356e-4
1.5525941885594672,0.0480898925634593,2.376567182600236,0.459667710434658,4.176767578182825e-5
1.564217647612932,0.04828801036993283,2.2731722120314206,0.43191665370656446,4.2001808015515116e-4
1.589361162538532,0.05373716923166996,2.2999650364360953,0.28091688447583096,0.0023647895691303986
1.6016103234454715,0.05003874641089016,2.2022649206919334,0.3311659354354166,0.0022622262072878882
1.5665543766363366,0.04968239919730145,2.3080018234941346,0.4433347120820709,6.394714224133152e-4
1.562032122514062,0.05246702741690723,2.290250804385699,0.3493340345421994,0.0019498356753207694
1.628005056230134,0.05191489403239761,2.1852709727969,0.2146145899143322,2.2543617893717516e-4
1.5714515201115768,0.05046147851328111,2.401309081307772,0.40660344221968303,3.2097397814149706e-4
1.5783203979868583,0.05113922485975888,2.3723711175431372,0.3186955889574537,9.289186318393595e-4
1.5766711586763722,0.04929890500165696,2.343254236230254,0.3879384660614435,0.003468413555141659
1.636133810877294,0.04963509469477719,2.1481344172444903,0.2541959435039807,0.0012184737180977942
1.560611857378258,0.05157358671819575,2.3313803691059674,0.38534259859497505,0.0019647058174808384
1.612715963239918,0.05038835062412595,2.2598094006275407,0.3163607009679242,0.002410669940999262
1.5792774655226114,0.04971390040967703,2.3030678983200517,0.3930884418748389,0.001263054114222872
1.6647927026007958,0.04794635829630375,1.9511361586440035,0.20721638913689414,3.6519086103519944e-5
1.5982979704290854,0.04925232285791414,2.2609934514123524,0.34282177003076125,0.00211973957032911
1.6139463207775238,0.05023311132431884,2.203223938023842,0.27503177892298253,0.003121176475451815
1.608198578112218,0.05199797926012783,2.1825383549671535,0.3287940340647293,4.27447292637035e-4
1.614817207115662,0.05010065960601338,2.04311021989737,0.28503852803190344,2.885716793483915e-4
1.6115873205380546,0.04790620202869621,2.2990819380093623,0.30709468505485954,0.0013676191643756269
1.612694788661046,0.04786047876117098,2.1203576110597395,0.2862065561105525,3.3294182315732346e-4
1.6023237127097465,0.05112418352582232,2.294957838235412,0.33556681538076494,1.6065924014868616e-4
1.6246602088664184,0.04954185283479296,2.1246844791214214,0.27152172305981875,0.0032296910043376017
1.6212100685767854,0.04865844795789422,2.0944525068858715,0.3040958244741992,3.0271004023527375e-4
1.619326781249949,0.05060303756049564,2.114143598907169,0.2914807609141611,4.933537522942231e-4
1.5792631693286416,0.05150540928744007,2.3165383662215393,0.3650315921989277,0.0015054835581126747
1.5909936523349908,0.04953695820255084,2.306402232373813,0.3249366298126873,0.0017361977649543625
1.596861743124001,0.04942551825932122,2.300801980010679,0.3673777938149182,0.0018207686551630813
1.6214749416787242,0.0496522992655385,2.1552148599628325,0.2543959265093999,0.0026797914832270312
1.5994916212724233,0.04993279899339815,2.2509497654767574,0.30356065456043557,0.0033667725802045785
1.6258016222747989,0.04884633805553703,2.150298333950465,0.27670118204489075,1.2410269911762223e-4
1.6236161113750045,0.05045227943109347,2.0815294616398283,0.2346337804873276,8.90430187767291e-4
1.5518726014773312,0.05177957516206363,2.361157535811845,0.40541433738435506,0.001384417645576773
1.5477831451727644,0.04966277821676031,2.4383349531248664,0.4365683683931724,0.0017960798511871092
1.6156770849008746,0.05004190598022839,2.1424544583187504,0.3005798856768224,0.001022668599685348
1.630182276496054,0.05062872478032049,2.1277903807592784,0.23040510559969798,0.0011337707600228952
1.5847400595790386,0.05007109688954938,2.286307916856515,0.3482396945736999,4.172225412372256e-4
1.5875711040943528,0.04877444782944493,2.3564005274305724,0.39360452204542823,8.640769068592983e-4
1.593982179925895,0.04910424591387054,2.258567404883736,0.3581593936325862,0.0022113942632622776
1.5631903174577428,0.05091837593354886,2.379018308524812,0.4256902553043674,0.002151298093860206
1.618857194428804,0.04812651903811543,2.1196899371865463,0.30541258204719507,0.001951334423931212
1.6344007807302678,0.05018988095058686,2.0079150161841697,0.23643834184919332,2.5014910275806006e-4
1.602702751809727,0.04795575940031675,2.10235872079273,0.34353101121751256,5.625580833063782e-4
1.6083652817060468,0.04957788376941588,2.032341640675441,0.26887581053775894,1.9186946686061405e-4
1.626550272688706,0.04915413065150847,2.079331513652759,0.25849667158597345,0.0021868217105561307
1.606343437034129,0.05013375683671397,2.230231990610982,0.285533588736237,0.0015081362500888474
1.624553568586308,0.04895956352075612,2.19921221538175,0.3099313343386726,0.0020501169172572773
1.6157533868948812,0.04787525641728027,2.2655862538885514,0.31135560140737323,3.485356921412566e-5
1.562001076667475,0.05030601334514686,2.3810354291515714,0.40677362290307806,0.0012014765411802583
1.5783225045183498,0.05006108469142911,2.2893318620535084,0.3799203362150743,0.001595367519497594
1.578892580030553,0.05265906188932241,2.345860917412784,0.30832228601068407,0.0029178189078877086
1.5788384882893889,0.04926785910628186,2.229848987198168,0.40648707554583957,0.0013168928803327525
1.5736583122170906,0.04957224335157489,2.1165828908146804,0.3632797883488037,0.0011387727630871383
1.6100792697558255,0.04846790567043088,2.1221641418249564,0.32002783503901716,0.0014451714489886586
1.6325951185918903,0.05023564148068599,2.203094122088074,0.25157482730213576,0.0010374405952569908
1.621623978163221,0.04888354114537951,2.079445854368575,0.30310066666534624,5.96081725288627e-4
1.6064156578840996,0.05025749493773745,2.2648646450008814,0.3169046771128599,0.0029088337990441737
1.6260335770268266,0.04968613409156575,2.203671199394995,0.30440919539823413,9.447058100591152e-4
1.5881932749406344,0.05043207235690026,2.1711868046047473,0.31541567997418263,0.0018272235811496917
1.6125918273400976,0.0493317845854624,2.213014728080744,0.3203835719960327,0.0010942651789517084
1.6313745787913492,0.04711514230939668,2.116151484494539,0.3136297463246183,3.953380404500186e-4
1.593341403526614,0.05041374695664488,2.111306336233959,0.310650043288108,8.089205386805864e-5
1.5849426483888576,0.04809727822254527,2.314008886749975,0.4007222947082716,0.0012907699685209217
1.5809526427543217,0.05115451278200923,2.263890646597369,0.34238330442473996,0.0028770513447287567
1.607177917303684,0.04876542244842507,2.1716923534242,0.3144524426655006,0.002619889278420555
1.610732659470104,0.05004165645175542,2.1425937137338513,0.29100019349452033,0.0027747218696408784
1.5853338465908156,0.04982654051572115,2.3346491709256787,0.37004940163647126,0.0018085202985150637
1.6072341835774362,0.04996204426303626,2.094343117863643,0.29809550443621213,9.448546225856758e-4
1.5625871269997758,0.05190780015234306,2.3875562033746927,0.4181063655599032,5.545741767504571e-4
1.5691213584214108,0.0496922354892108,2.3584239443648913,0.42627135094408725,4.83695702450572e-4
1.5714515201115768,0.05046147851328111,2.378868574985687,0.4344666322717185,9.176160288583264e-4
1.5816851648571155,0.04903337174417808,2.271666348032599,0.4126762220243451,0.0023843853574883507
1.5530418951024103,0.04980434573823944,2.3964183161988877,0.40817666142395104,1.3846560739636766e-4
1.5830258693537176,0.05068839057043482,2.2500847412162406,0.3414957865593338,4.3783212779978706e-4
1.6003134262967056,0.05025016133425619,2.203364881258281,0.29117696043139474,0.0032915416648529585
1.6352246967385158,0.04954295863764169,2.2003536403846056,0.2931049062263293,6.864131272659252e-4
1.5674282387155043,0.04815174714169642,2.3205243616990914,0.3875843478706859,0.0010715166488567771
1.598834134019806,0.04988999541814657,2.3042108974789315,0.3267944050540507,5.971805152746415e-4
1.587595777911077,0.04984496657861274,2.3696502456635598,0.3730185531189957,0.0023689570020602752
1.609841468542505,0.04739957692402374,2.1886629458829217,0.387047717935655,6.051159909105429e-4
1.6050887412627466,0.05041546498087657,2.1694777649306567,0.2785293851956974,7.859686877010077e-4
1.5882789077375656,0.05049138573737928,2.2547937652359957,0.34378777033700586,0.0028690956533083635
1.5882352233101504,0.05015229755582884,2.363477553777259,0.3561023398335259,3.0376382888233394e-4
1.627664165577317,0.04962583790717159,2.088836431006212,0.28037177213116715,2.5877498952329086e-4
1.540642180021013,0.05004718460593507,2.4742819111328527,0.4459507330220108,3.9784259538044083e-4
1.5866532851712172,0.05059694810015882,2.34323921440156,0.3824132880080688,0.002576264376184619
1.5699243791511386,0.05121502610776907,2.3245818663996833,0.36901051940320234,8.404785797420655e-4
1.635928208757022,0.04688408006287349,2.0818546413131567,0.2968187944372143,0.0018132856630605034
1.6212100685767854,0.04865844795789422,2.0889698857821344,0.3000302204628979,0.002255289310389624
1.6000520672206264,0.05043541197602841,2.054947025296897,0.28366043621831927,3.1300454962908256e-4
1.6022559682802535,0.05008116352122065,2.190680429669513,0.286687468623656,5.1278536625057976e-06
1.5947250594865776,0.04926251425188815,2.237303224652041,0.3552644364699493,0.0033345056820541707
1.6197503943502063,0.04795513387311145,2.112242796269108,0.2632468577218978,8.589256649816703e-4
1.5836344768540822,0.04705390880844135,2.254804956715153,0.3717231671079907,0.0042185862573365755
1.6057139016249442,0.05036984334731927,2.245012433725031,0.2834509684165937,8.425855233817502e-4
1.603054205092011,0.04957884078379242,2.128969993598026,0.35529523560897913,6.745798697371033e-4
1.6115167031484547,0.05000149625750147,2.0905271627777338,0.2654459700616349,1.508916185839734e-6
1.564792241061646,0.05088468363109713,2.46655266751297,0.38453958990955245,0.003073429756756387
1.5619896042188317,0.0489513548706383,2.37512396493581,0.4471763678032262,0.0010386732417632949
1.6328696563088478,0.04906306048468417,2.079107138196509,0.2653146350787569,0.0018105666147072278
1.6057694353272232,0.049946796661702,2.107768040170743,0.3249431557208982,3.5491765479422264e-4
1.5727433007390386,0.0475712823257115,2.35334352006177,0.44189362052018677,2.2764284285759127e-4
1.5587208238319912,0.05097585436668769,2.4064363527825954,0.4018779497748455,0.0027747432483224274
1.604832055088715,0.04950012233707475,2.2087630940361924,0.3764352338025005,7.594985005241289e-4
1.6062445257518188,0.05141863495730748,2.267792454463595,0.27072310055570054,8.74818594563222e-4
1.5660646374158635,0.05076495274967312,2.2171578032485124,0.3806722352998924,0.0011648281154799356
1.6040973729447183,0.05002702376129225,2.194129718505616,0.3127285676567258,0.002193836960349363
1.6058769468385363,0.0506037580124317,2.173752457178073,0.28232410785500095,0.002089283803137189
1.5969636487428076,0.05077024369678138,2.086636846359445,0.29866035160929055,0.0011543051794404202
1.614039381478278,0.05060332798263711,2.190890656236012,0.2848635302028868,6.240262989838663e-4
1.5723349624105147,0.04914974737834412,2.333716635013974,0.4070919859195025,0.0023062207624219956
1.5933147842644315,0.04898060868000156,2.316684152441077,0.3392083006692066,0.002320862172505372
1.567571204801368,0.04989105893519414,2.3970769472734816,0.3748948486527055,0.0018122239638779297
1.6150861541777983,0.04981201496528856,2.167498276737796,0.3099519592017341,0.0026476088702748956
1.602994052137806,0.05008595266547423,2.142046108600213,0.29720558111114864,2.433549788845508e-4
1.6305943395558384,0.04995620164160071,2.0818158708042787,0.2594606040697742,0.0019106455202656863
1.6051009434439274,0.05230048738154883,2.1832096120607947,0.24668830444756681,0.0010717941232732053
1.589359348917868,0.05039556963384093,2.1907931615412632,0.315735410373349,0.0016104548566538061
1.6140774768000428,0.05241324947699243,2.159751077239629,0.2923476162594849,0.001672389391421832
1.5864877143318217,0.05001828463280395,2.263982564125408,0.3356062158127924,0.0028661442433850926
1.5910388269056703,0.04899930023559516,2.236899457759907,0.3370225353720921,0.0021936645973441625
1.6082734562390026,0.05102956842677988,2.2334146555422008,0.3186400504223815,6.006951730710774e-4
1.5675251945691688,0.04894168154900764,2.376012136115098,0.3730517705253377,0.0011713148132849265
1.5853227922342032,0.05058337787478313,2.3104508331930624,0.33049490935693576,7.655914220686611e-4
1.567181378531149,0.04908883831601566,2.3059729550168533,0.41392232819238145,0.0033961237436848156
1.6257527586390501,0.04736094622585163,2.1574496089182866,0.32838989065946245,0.0019349769357380991
1.5940900222518986,0.0510411950161364,2.1311385846600364,0.28792389098555843,6.354613880442169e-4
1.5764319165895675,0.04957032186809668,2.2233343679012822,0.3259285708087045,0.0014556104501718243
1.5950220546697411,0.04924070456800833,2.1934220485899876,0.32823415577613674,0.0014056252789661423
1.5638068837645942,0.0490491039045569,2.3551385393708335,0.4163696955621584,4.804741711172899e-4
1.6024193679942835,0.05094040680148821,2.365137298607861,0.30713441326346524,7.123013060582862e-5
1.5902953701186544,0.04977963212285332,2.1619118692260177,0.3128785872241446,0.0013052691658642665
1.597677535428193,0.05013772981526593,2.2576389460201036,0.3531512349449929,0.0022447678355690857
1.571817366171532,0.0494678274534393,2.359738694003653,0.357470569289076,8.73877907356168e-4
1.5991138523764126,0.04865595668739092,2.246115649193226,0.3625667313857202,8.870790165227086e-4
1.6087179669804481,0.04833482245030492,2.0605653214407345,0.2798115612516722,9.819194680957212e-4
1.6165562402018872,0.04979367594508975,2.122529296253126,0.3254976600910045,6.984477207154578e-4
1.5897494126874916,0.04885175018541198,2.2102692081129978,0.38427888921356035,9.917375945315274e-4
1.595812927533671,0.05167050906367862,2.206466078861,0.286405857096066,0.002111577253156167
1.5634465173152294,0.05105703120304856,2.407210005944005,0.37799058027029037,0.0024765662828164867
1.5626802089876397,0.05110380369446744,2.3458675431082123,0.41158097874639876,0.0017997544269710455
1.6207365177097377,0.05128461686463092,2.122174788106511,0.2665304805957226,0.001044786426005781
1.5912214658808972,0.0494114367535247,2.164539617155709,0.30324153522079494,0.0015754440564204862
1.5685573950451108,0.04948253278202647,2.1132616815090293,0.32583271499418537,6.080108642782227e-4
1.5797368616281744,0.04973324908048626,2.1441081807749396,0.3657318624785669,0.0013184598197382923
1.6223762045557577,0.04994787315189685,2.1760192333185264,0.24277645958860988,0.0015819340339345612
1.6180855312407676,0.0493787089343212,2.1970648119630205,0.2924721961184024,0.002128309333334593
1.5647235845768888,0.05007531247014701,2.34969967452669,0.41517508544223275,0.0021390482998682493
1.6301466461683147,0.05057565195906956,2.067079978017399,0.24331918012266152,3.6550199525687584e-4
1.6246595085666538,0.04875812839114109,2.103078900496292,0.3054301963005818,8.203873932358537e-4
1.6239477124408641,0.05066338560751643,2.154871634031386,0.2819488224222434,7.379174078755233e-4
1.6170912982994416,0.05064042076840058,2.129882625348279,0.29353588654809837,8.098379288643311e-4
1.629526318546202,0.04943939392240304,2.120423500279233,0.24096571951718507,4.3991833311761013e-4
1.5867337078394794,0.05008778675892179,2.337484166466499,0.35284820774301967,0.0018871564635315002
1.5938346156824492,0.05094889940599811,2.3618449050951607,0.3109576837003623,0.0019063276214364906
1.589657406664055,0.04916338787377455,2.3322013441125358,0.3544731248291742,0.0028915136918474895
1.5884431732348994,0.04889527338746129,2.2282390042088176,0.4067060166407013,3.716867614703475e-4
1.59397456043007,0.04977940862892617,2.2723222123465967,0.3084845963526267,2.865641522495584e-5
1.593134633639821,0.04978221381087217,2.208597559440217,0.3083269076459574,2.661878186253309e-4
1.5643032622535358,0.05160434404506526,2.4262188286791826,0.38370647086338694,0.0047255201201005445
1.642362648049677,0.0499477388528568,2.1122282036122373,0.21876740116833923,6.079383641392821e-4
1.5836086077772016,0.05101605838914403,2.2095439202863254,0.39192147502047353,0.0011469989652754698
