R0_wuhan,recovery_wuhan,waning_wuhan,R0_alpha,recovery_alpha,waning_alpha,R0_delta,recovery_delta,waning_delta,R0_omicron,recovery_omicron,waning_omicron,weight
1.5569465121927668,0.04921876532854443,7.455005822608806e-4,2.4333421317333306,0.44561463946495267,1.906191423489278e-4,2.7119367269015973,0.13412826750413032,0.009972517747241422,3.2204993377257893,0.31446685730379165,0.011781129989104104,0.005239284010715994
1.5602803314091993,0.05142059215207899,9.928689815571796e-4,2.2965020399711316,0.4200474014759674,0.0010931977237803297,2.507385567983068,0.1093104620703484,0.006472335148747659,3.2348180325480227,0.39935801878114263,0.014658065166670871,0.003414175776607575
1.565734621325956,0.04853535189174414,9.996472149287302e-4,2.3907805385529466,0.415031511568609,1.0259748151185996e-4,2.9008515880190027,0.09522685398128122,1.2565420449939507e-4,4.021493608570645,0.3740881554129364,0.011381738111170825,0.008840671370209234
1.5717629431695126,0.049813193143618,0.009384420149675964,2.280526652864989,0.39733577682310833,4.90913536329184e-4,2.5973037963270658,0.0889260212700923,8.520242046462302e-4,3.083459791617432,0.3559999389130161,0.01413713665180765,0.009299940968503449
1.5893489623928778,0.04949668739722222,0.0013778530874909217,2.279416588011729,0.3875805889884598,2.7024409242054935e-4,2.7161393830803235,0.08680299191319793,0.0019212063242697217,3.084043090559319,0.308633729570651,0.013440273205348298,0.009285856789235849
1.5961435903479824,0.04806614097615846,0.035637902943000725,2.117857942210414,0.34860125644455137,0.0012262530235969443,2.48169041270763,0.06978332632386038,2.967980353295346e-4,2.701595783039038,0.3546301366469637,0.015034555088681203,0.0012800905380752378
1.568636957385371,0.04981648322059924,0.04608704441350846,2.1446391342294944,0.3814304141708984,0.002104539646356581,2.4440561670552965,0.07369638835738677,1.2248098320938598e-4,2.849834048709318,0.31335408648127766,0.014844354365763132,4.4954006552301037e-4
1.5483175727221954,0.05056834139008655,0.0064273322607209,2.4884679977099746,0.4107190113572525,6.090520068198893e-4,2.672489643331764,0.10459795441485074,0.0011767866955611304,3.5481910364326223,0.4542419264244063,0.014834163809316092,0.010131040120214985
1.5792734285942052,0.05024385999528995,9.873678312933764e-4,2.2193625436996887,0.36504131259834177,3.0746758059556426e-4,2.420507708605285,0.11811868406667968,0.007546499294387879,3.2096420046279133,0.3727155343414244,0.015529817112117065,0.0011854532678557271
1.5691213584214108,0.0496922354892108,0.0011630501149472686,2.3584239443648913,0.4262713509440873,1.1338730513969807e-4,2.7684164057357017,0.09062948030093636,0.0011116312537440734,2.960613957476486,0.3385914364011951,0.013409961004859427,8.42210847024539e-4
