R0,natural_cross_immunity,vaccine_timing,vaccine_coverage,vaccine_cross_immunity,group,emergences,trials
4,0.25,-180,0.25,0.05,9,29,50
5,0.25,-180,0.25,0.05,9,22,50
6,0.25,-180,0.25,0.05,9,33,50
2,0.5,-180,0.25,0.05,9,9,50
3,0.5,-180,0.25,0.05,9,24,50
4,0.5,-180,0.25,0.05,9,34,50
5,0.5,-180,0.25,0.05,9,30,50
6,0.5,-180,0.25,0.05,9,34,50
2,0.75,-180,0.25,0.05,9,10,50
3,0.75,-180,0.25,0.05,9,18,50
4,0.75,-180,0.25,0.05,9,25,50
5,0.75,-180,0.25,0.05,9,29,50
6,0.75,-180,0.25,0.05,9,28,50
2,1,-180,0.25,0.05,9,11,50
3,1,-180,0.25,0.05,9,26,50
4,1,-180,0.25,0.05,9,25,50
5,1,-180,0.25,0.05,9,37,50
6,1,-180,0.25,0.05,9,27,50
2,0,-150,0.25,0.05,9,10,50
3,0,-150,0.25,0.05,9,21,50
4,0,-150,0.25,0.05,9,30,50
5,0,-150,0.25,0.05,9,28,50
6,0,-150,0.25,0.05,9,34,50
2,0.25,-150,0.25,0.05,9,12,50
3,0.25,-150,0.25,0.05,9,16,50
4,0.25,-150,0.25,0.05,9,23,50
5,0.25,-150,0.25,0.05,9,32,50
6,0.25,-150,0.25,0.05,9,32,50
2,0.5,-150,0.25,0.05,9,9,50
3,0.5,-150,0.25,0.05,9,22,50
4,0.5,-150,0.25,0.05,9,29,50
5,0.5,-150,0.25,0.05,9,29,50
6,0.5,-150,0.25,0.05,9,29,50
2,0.75,-150,0.25,0.05,9,7,50
3,0.75,-150,0.25,0.05,9,18,50
4,0.75,-150,0.25,0.05,9,25,50
5,0.75,-150,0.25,0.05,9,32,50
6,0.75,-150,0.25,0.05,9,34,50
2,1,-150,0.25,0.05,9,13,50
3,1,-150,0.25,0.05,9,19,50
4,1,-150,0.25,0.05,9,28,50
5,1,-150,0.25,0.05,9,31,50
6,1,-150,0.25,0.05,9,30,50
2,0,-120,0.25,0.05,9,12,50
3,0,-120,0.25,0.05,9,21,50
4,0,-120,0.25,0.05,9,23,50
5,0,-120,0.25,0.05,9,29,50
6,0,-120,0.25,0.05,9,32,50
2,0.25,-120,0.25,0.05,9,12,50
3,0.25,-120,0.25,0.05,9,16,50
4,0.25,-120,0.25,0.05,9,20,50
5,0.25,-120,0.25,0.05,9,27,50
6,0.25,-120,0.25,0.05,9,28,50
2,0.5,-120,0.25,0.05,9,6,50
3,0.5,-120,0.25,0.05,9,26,50
4,0.5,-120,0.25,0.05,9,24,50
5,0.5,-120,0.25,0.05,9,32,50
6,0.5,-120,0.25,0.05,9,35,50
2,0.75,-120,0.25,0.05,9,12,50
3,0.75,-120,0.25,0.05,9,19,50
4,0.75,-120,0.25,0.05,9,22,50
5,0.75,-120,0.25,0.05,9,33,50
6,0.75,-120,0.25,0.05,9,30,50
2,1,-120,0.25,0.05,9,14,50
3,1,-120,0.25,0.05,9,20,50
4,1,-120,0.25,0.05,9,22,50
5,1,-120,0.25,0.05,9,28,50
6,1,-120,0.25,0.05,9,34,50
2,0,-90,0.25,0.05,9,12,50
3,0,-90,0.25,0.05,9,27,50
4,0,-90,0.25,0.05,9,29,50
5,0,-90,0.25,0.05,9,30,50
6,0,-90,0.25,0.05,9,32,50
2,0.25,-90,0.25,0.05,9,10,50
3,0.25,-90,0.25,0.05,9,19,50
4,0.25,-90,0.25,0.05,9,27,50
5,0.25,-90,0.25,0.05,9,33,50
6,0.25,-90,0.25,0.05,9,26,50
2,0.5,-90,0.25,0.05,9,12,50
3,0.5,-90,0.25,0.05,9,20,50
4,0.5,-90,0.25,0.05,9,22,50
5,0.5,-90,0.25,0.05,9,25,50
6,0.5,-90,0.25,0.05,9,32,50
2,0.75,-90,0.25,0.05,9,10,50
3,0.75,-90,0.25,0.05,9,24,50
4,0.75,-90,0.25,0.05,9,26,50
5,0.75,-90,0.25,0.05,9,27,50
6,0.75,-90,0.25,0.05,9,37,50
2,1,-90,0.25,0.05,9,12,50
3,1,-90,0.25,0.05,9,19,50
4,1,-90,0.25,0.05,9,22,50
5,1,-90,0.25,0.05,9,29,50
6,1,-90,0.25,0.05,9,37,50
2,0,-60,0.25,0.05,9,6,50
3,0,-60,0.25,0.05,9,23,50
4,0,-60,0.25,0.05,9,23,50
5,0,-60,0.25,0.05,9,30,50
6,0,-60,0.25,0.05,9,34,50
2,0.25,-60,0.25,0.05,9,15,50
3,0.25,-60,0.25,0.05,9,14,50
4,0.25,-60,0.25,0.05,9,23,50
5,0.25,-60,0.25,0.05,9,25,50
6,0.25,-60,0.25,0.05,9,31,50
2,0.5,-60,0.25,0.05,9,11,50
3,0.5,-60,0.25,0.05,9,15,50
4,0.5,-60,0.25,0.05,9,26,50
5,0.5,-60,0.25,0.05,9,31,50
6,0.5,-60,0.25,0.05,9,29,50
2,0.75,-60,0.25,0.05,9,12,50
