R0,natural_cross_immunity,vaccine_timing,vaccine_coverage,vaccine_cross_immunity,group,emergences,trials
3,1,60,0.3333333333333333,0.05,12,26,50
4,1,60,0.3333333333333333,0.05,12,22,50
5,1,60,0.3333333333333333,0.05,12,37,50
6,1,60,0.3333333333333333,0.05,12,33,50
2,0,90,0.3333333333333333,0.05,12,19,50
3,0,90,0.3333333333333333,0.05,12,20,50
4,0,90,0.3333333333333333,0.05,12,24,50
5,0,90,0.3333333333333333,0.05,12,28,50
6,0,90,0.3333333333333333,0.05,12,31,50
2,0.25,90,0.3333333333333333,0.05,12,8,50
3,0.25,90,0.3333333333333333,0.05,12,14,50
4,0.25,90,0.3333333333333333,0.05,12,24,50
5,0.25,90,0.3333333333333333,0.05,12,25,50
6,0.25,90,0.3333333333333333,0.05,12,28,50
2,0.5,90,0.3333333333333333,0.05,12,12,50
3,0.5,90,0.3333333333333333,0.05,12,21,50
4,0.5,90,0.3333333333333333,0.05,12,25,50
5,0.5,90,0.3333333333333333,0.05,12,29,50
6,0.5,90,0.3333333333333333,0.05,12,32,50
2,0.75,90,0.3333333333333333,0.05,12,11,50
3,0.75,90,0.3333333333333333,0.05,12,18,50
4,0.75,90,0.3333333333333333,0.05,12,25,50
5,0.75,90,0.3333333333333333,0.05,12,27,50
6,0.75,90,0.3333333333333333,0.05,12,32,50
2,1,90,0.3333333333333333,0.05,12,15,50
3,1,90,0.3333333333333333,0.05,12,21,50
4,1,90,0.3333333333333333,0.05,12,28,50
5,1,90,0.3333333333333333,0.05,12,26,50
6,1,90,0.3333333333333333,0.05,12,34,50
2,0,120,0.3333333333333333,0.05,12,7,50
3,0,120,0.3333333333333333,0.05,12,16,50
4,0,120,0.3333333333333333,0.05,12,24,50
5,0,120,0.3333333333333333,0.05,12,27,50
6,0,120,0.3333333333333333,0.05,12,32,50
2,0.25,120,0.3333333333333333,0.05,12,12,50
3,0.25,120,0.3333333333333333,0.05,12,19,50
4,0.25,120,0.3333333333333333,0.05,12,26,50
5,0.25,120,0.3333333333333333,0.05,12,32,50
6,0.25,120,0.3333333333333333,0.05,12,36,50
2,0.5,120,0.3333333333333333,0.05,12,9,50
3,0.5,120,0.3333333333333333,0.05,12,21,50
4,0.5,120,0.3333333333333333,0.05,12,27,50
5,0.5,120,0.3333333333333333,0.05,12,27,50
6,0.5,120,0.3333333333333333,0.05,12,30,50
2,0.75,120,0.3333333333333333,0.05,12,12,50
3,0.75,120,0.3333333333333333,0.05,12,18,50
4,0.75,120,0.3333333333333333,0.05,12,26,50
5,0.75,120,0.3333333333333333,0.05,12,28,50
6,0.75,120,0.3333333333333333,0.05,12,33,50
2,1,120,0.3333333333333333,0.05,12,7,50
3,1,120,0.3333333333333333,0.05,12,24,50
4,1,120,0.3333333333333333,0.05,12,23,50
5,1,120,0.3333333333333333,0.05,12,24,50
6,1,120,0.3333333333333333,0.05,12,30,50
2,0,150,0.3333333333333333,0.05,12,9,50
3,0,150,0.3333333333333333,0.05,12,15,50
4,0,150,0.3333333333333333,0.05,12,26,50
5,0,150,0.3333333333333333,0.05,12,27,50
6,0,150,0.3333333333333333,0.05,12,32,50
2,0.25,150,0.3333333333333333,0.05,12,12,50
3,0.25,150,0.3333333333333333,0.05,12,21,50
4,0.25,150,0.3333333333333333,0.05,12,21,50
5,0.25,150,0.3333333333333333,0.05,12,31,50
6,0.25,150,0.3333333333333333,0.05,12,30,50
2,0.5,150,0.3333333333333333,0.05,12,15,50
3,0.5,150,0.3333333333333333,0.05,12,20,50
4,0.5,150,0.3333333333333333,0.05,12,20,50
5,0.5,150,0.3333333333333333,0.05,12,27,50
6,0.5,150,0.3333333333333333,0.05,12,32,50
2,0.75,150,0.3333333333333333,0.05,12,12,50
3,0.75,150,0.3333333333333333,0.05,12,17,50
4,0.75,150,0.3333333333333333,0.05,12,31,50
5,0.75,150,0.3333333333333333,0.05,12,27,50
6,0.75,150,0.3333333333333333,0.05,12,29,50
2,1,150,0.3333333333333333,0.05,12,9,50
3,1,150,0.3333333333333333,0.05,12,20,50
4,1,150,0.3333333333333333,0.05,12,23,50
5,1,150,0.3333333333333333,0.05,12,29,50
6,1,150,0.3333333333333333,0.05,12,29,50
2,0,180,0.3333333333333333,0.05,12,15,50
3,0,180,0.3333333333333333,0.05,12,26,50
4,0,180,0.3333333333333333,0.05,12,24,50
5,0,180,0.3333333333333333,0.05,12,25,50
6,0,180,0.3333333333333333,0.05,12,29,50
2,0.25,180,0.3333333333333333,0.05,12,7,50
3,0.25,180,0.3333333333333333,0.05,12,18,50
4,0.25,180,0.3333333333333333,0.05,12,27,50
5,0.25,180,0.3333333333333333,0.05,12,31,50
6,0.25,180,0.3333333333333333,0.05,12,32,50
2,0.5,180,0.3333333333333333,0.05,12,15,50
3,0.5,180,0.3333333333333333,0.05,12,23,50
4,0.5,180,0.3333333333333333,0.05,12,27,50
5,0.5,180,0.3333333333333333,0.05,12,24,50
6,0.5,180,0.3333333333333333,0.05,12,35,50
2,0.75,180,0.3333333333333333,0.05,12,14,50
3,0.75,180,0.3333333333333333,0.05,12,18,50
4,0.75,180,0.3333333333333333,0.05,12,25,50
5,0.75,180,0.3333333333333333,0.05,12,33,50
6,0.75,180,0.3333333333333333,0.05,12,29,50
2,1,180,0.3333333333333333,0.05,12,10,50
3,1,180,0.3333333333333333,0.05,12,23,50
4,1,180,0.3333333333333333,0.05,12,19,50
5,1,180,0.3333333333333333,0.05,12,30,50
6,1,180,0.3333333333333333,0.05,12,31,50
2,0,210,0.3333333333333333,0.05,12,16,50
3,0,210,0.3333333333333333,0.05,12,22,50
4,0,210,0.3333333333333333,0.05,12,19,50
5,0,210,0.3333333333333333,0.05,12,28,50
6,0,210,0.3333333333333333,0.05,12,36,50
2,0.25,210,0.3333333333333333,0.05,12,17,50
3,0.25,210,0.3333333333333333,0.05,12,23,50
4,0.25,210,0.3333333333333333,0.05,12,22,50
5,0.25,210,0.3333333333333333,0.05,12,28,50
6,0.25,210,0.3333333333333333,0.05,12,34,50
2,0.5,210,0.3333333333333333,0.05,12,14,50
3,0.5,210,0.3333333333333333,0.05,12,19,50
4,0.5,210,0.3333333333333333,0.05,12,25,50
5,0.5,210,0.3333333333333333,0.05,12,28,50
6,0.5,210,0.3333333333333333,0.05,12,32,50
2,0.75,210,0.3333333333333333,0.05,12,9,50
3,0.75,210,0.3333333333333333,0.05,12,21,50
4,0.75,210,0.3333333333333333,0.05,12,20,50
5,0.75,210,0.3333333333333333,0.05,12,25,50
6,0.75,210,0.3333333333333333,0.05,12,32,50
2,1,210,0.3333333333333333,0.05,12,9,50
3,1,210,0.3333333333333333,0.05,12,17,50
4,1,210,0.3333333333333333,0.05,12,26,50
5,1,210,0.3333333333333333,0.05,12,30,50
6,1,210,0.3333333333333333,0.05,12,34,50
2,0,240,0.3333333333333333,0.05,12,13,50
3,0,240,0.3333333333333333,0.05,12,21,50
4,0,240,0.3333333333333333,0.05,12,28,50
5,0,240,0.3333333333333333,0.05,12,27,50
6,0,240,0.3333333333333333,0.05,12,36,50
2,0.25,240,0.3333333333333333,0.05,12,13,50
3,0.25,240,0.3333333333333333,0.05,12,21,50
4,0.25,240,0.3333333333333333,0.05,12,21,50
5,0.25,240,0.3333333333333333,0.05,12,27,50
6,0.25,240,0.3333333333333333,0.05,12,37,50
2,0.5,240,0.3333333333333333,0.05,12,11,50
3,0.5,240,0.3333333333333333,0.05,12,24,50
4,0.5,240,0.3333333333333333,0.05,12,24,50
5,0.5,240,0.3333333333333333,0.05,12,26,50
6,0.5,240,0.3333333333333333,0.05,12,33,50
2,0.75,240,0.3333333333333333,0.05,12,15,50
3,0.75,240,0.3333333333333333,0.05,12,23,50
4,0.75,240,0.3333333333333333,0.05,12,22,50
5,0.75,240,0.3333333333333333,0.05,12,30,50
6,0.75,240,0.3333333333333333,0.05,12,36,50
2,1,240,0.3333333333333333,0.05,12,14,50
3,1,240,0.3333333333333333,0.05,12,17,50
4,1,240,0.3333333333333333,0.05,12,21,50
5,1,240,0.3333333333333333,0.05,12,24,50
6,1,240,0.3333333333333333,0.05,12,32,50
2,0,270,0.3333333333333333,0.05,12,11,50
3,0,270,0.3333333333333333,0.05,12,22,50
4,0,270,0.3333333333333333,0.05,12,32,50
5,0,270,0.3333333333333333,0.05,12,35,50
6,0,270,0.3333333333333333,0.05,12,29,50
2,0.25,270,0.3333333333333333,0.05,12,13,50
3,0.25,270,0.3333333333333333,0.05,12,20,50
4,0.25,270,0.3333333333333333,0.05,12,25,50
5,0.25,270,0.3333333333333333,0.05,12,31,50
6,0.25,270,0.3333333333333333,0.05,12,38,50
2,0.5,270,0.3333333333333333,0.05,12,10,50
3,0.5,270,0.3333333333333333,0.05,12,19,50
4,0.5,270,0.3333333333333333,0.05,12,25,50
5,0.5,270,0.3333333333333333,0.05,12,26,50
6,0.5,270,0.3333333333333333,0.05,12,31,50
2,0.75,270,0.3333333333333333,0.05,12,4,50
3,0.75,270,0.3333333333333333,0.05,12,17,50
4,0.75,270,0.3333333333333333,0.05,12,27,50
5,0.75,270,0.3333333333333333,0.05,12,27,50
6,0.75,270,0.3333333333333333,0.05,12,32,50
2,1,270,0.3333333333333333,0.05,12,10,50
3,1,270,0.3333333333333333,0.05,12,36,50
4,1,270,0.3333333333333333,0.05,12,23,50
5,1,270,0.3333333333333333,0.05,12,22,50
6,1,270,0.3333333333333333,0.05,12,35,50
2,0,300,0.3333333333333333,0.05,12,8,50
3,0,300,0.3333333333333333,0.05,12,21,50
4,0,300,0.3333333333333333,0.05,12,21,50
5,0,300,0.3333333333333333,0.05,12,32,50
6,0,300,0.3333333333333333,0.05,12,30,50
2,0.25,300,0.3333333333333333,0.05,12,9,50
3,0.25,300,0.3333333333333333,0.05,12,23,50
4,0.25,300,0.3333333333333333,0.05,12,21,50
5,0.25,300,0.3333333333333333,0.05,12,25,50
6,0.25,300,0.3333333333333333,0.05,12,31,50
2,0.5,300,0.3333333333333333,0.05,12,11,50
3,0.5,300,0.3333333333333333,0.05,12,22,50
4,0.5,300,0.3333333333333333,0.05,12,23,50
5,0.5,300,0.3333333333333333,0.05,12,27,50
6,0.5,300,0.3333333333333333,0.05,12,30,50
2,0.75,300,0.3333333333333333,0.05,12,17,50
3,0.75,300,0.3333333333333333,0.05,12,22,50
4,0.75,300,0.3333333333333333,0.05,12,18,50
5,0.75,300,0.3333333333333333,0.05,12,31,50
6,0.75,300,0.3333333333333333,0.05,12,33,50
2,1,300,0.3333333333333333,0.05,12,9,50
3,1,300,0.3333333333333333,0.05,12,16,50
4,1,300,0.3333333333333333,0.05,12,24,50
5,1,300,0.3333333333333333,0.05,12,26,50
6,1,300,0.3333333333333333,0.05,12,30,50
2,0,330,0.3333333333333333,0.05,12,9,50
3,0,330,0.3333333333333333,0.05,12,19,50
4,0,330,0.3333333333333333,0.05,12,23,50
5,0,330,0.3333333333333333,0.05,12,24,50
6,0,330,0.3333333333333333,0.05,12,23,50
