R0,natural_cross_immunity,vaccine_timing,vaccine_coverage,vaccine_cross_immunity,group,emergences,trials
2,0.25,150,0.16666666666666666,0.05,7,10,50
3,0.25,150,0.16666666666666666,0.05,7,16,50
4,0.25,150,0.16666666666666666,0.05,7,22,50
5,0.25,150,0.16666666666666666,0.05,7,34,50
6,0.25,150,0.16666666666666666,0.05,7,35,50
2,0.5,150,0.16666666666666666,0.05,7,14,50
3,0.5,150,0.16666666666666666,0.05,7,16,50
4,0.5,150,0.16666666666666666,0.05,7,26,50
5,0.5,150,0.16666666666666666,0.05,7,30,50
6,0.5,150,0.16666666666666666,0.05,7,30,50
2,0.75,150,0.16666666666666666,0.05,7,10,50
3,0.75,150,0.16666666666666666,0.05,7,17,50
4,0.75,150,0.16666666666666666,0.05,7,25,50
5,0.75,150,0.16666666666666666,0.05,7,29,50
6,0.75,150,0.16666666666666666,0.05,7,37,50
2,1,150,0.16666666666666666,0.05,7,13,50
3,1,150,0.16666666666666666,0.05,7,25,50
4,1,150,0.16666666666666666,0.05,7,26,50
5,1,150,0.16666666666666666,0.05,7,32,50
6,1,150,0.16666666666666666,0.05,7,30,50
2,0,180,0.16666666666666666,0.05,7,9,50
3,0,180,0.16666666666666666,0.05,7,17,50
4,0,180,0.16666666666666666,0.05,7,28,50
5,0,180,0.16666666666666666,0.05,7,30,50
6,0,180,0.16666666666666666,0.05,7,32,50
2,0.25,180,0.16666666666666666,0.05,7,11,50
3,0.25,180,0.16666666666666666,0.05,7,22,50
4,0.25,180,0.16666666666666666,0.05,7,29,50
5,0.25,180,0.16666666666666666,0.05,7,26,50
6,0.25,180,0.16666666666666666,0.05,7,31,50
2,0.5,180,0.16666666666666666,0.05,7,9,50
3,0.5,180,0.16666666666666666,0.05,7,25,50
4,0.5,180,0.16666666666666666,0.05,7,22,50
5,0.5,180,0.16666666666666666,0.05,7,26,50
6,0.5,180,0.16666666666666666,0.05,7,30,50
2,0.75,180,0.16666666666666666,0.05,7,17,50
3,0.75,180,0.16666666666666666,0.05,7,22,50
4,0.75,180,0.16666666666666666,0.05,7,22,50
5,0.75,180,0.16666666666666666,0.05,7,36,50
6,0.75,180,0.16666666666666666,0.05,7,30,50
2,1,180,0.16666666666666666,0.05,7,14,50
3,1,180,0.16666666666666666,0.05,7,22,50
4,1,180,0.16666666666666666,0.05,7,25,50
5,1,180,0.16666666666666666,0.05,7,26,50
6,1,180,0.16666666666666666,0.05,7,25,50
2,0,210,0.16666666666666666,0.05,7,8,50
3,0,210,0.16666666666666666,0.05,7,19,50
4,0,210,0.16666666666666666,0.05,7,21,50
5,0,210,0.16666666666666666,0.05,7,27,50
6,0,210,0.16666666666666666,0.05,7,23,50
2,0.25,210,0.16666666666666666,0.05,7,15,50
3,0.25,210,0.16666666666666666,0.05,7,20,50
4,0.25,210,0.16666666666666666,0.05,7,27,50
5,0.25,210,0.16666666666666666,0.05,7,31,50
6,0.25,210,0.16666666666666666,0.05,7,31,50
2,0.5,210,0.16666666666666666,0.05,7,9,50
3,0.5,210,0.16666666666666666,0.05,7,21,50
4,0.5,210,0.16666666666666666,0.05,7,22,50
5,0.5,210,0.16666666666666666,0.05,7,29,50
6,0.5,210,0.16666666666666666,0.05,7,24,50
2,0.75,210,0.16666666666666666,0.05,7,11,50
3,0.75,210,0.16666666666666666,0.05,7,17,50
4,0.75,210,0.16666666666666666,0.05,7,27,50
5,0.75,210,0.16666666666666666,0.05,7,31,50
6,0.75,210,0.16666666666666666,0.05,7,31,50
2,1,210,0.16666666666666666,0.05,7,14,50
3,1,210,0.16666666666666666,0.05,7,20,50
4,1,210,0.16666666666666666,0.05,7,24,50
5,1,210,0.16666666666666666,0.05,7,25,50
6,1,210,0.16666666666666666,0.05,7,29,50
2,0,240,0.16666666666666666,0.05,7,15,50
