R0,natural_cross_immunity,vaccine_timing,vaccine_coverage,vaccine_cross_immunity,group,emergences,trials
6,0,-270,0.125,0.05,5,38,50
2,0.25,-270,0.125,0.05,5,12,50
3,0.25,-270,0.125,0.05,5,23,50
4,0.25,-270,0.125,0.05,5,22,50
5,0.25,-270,0.125,0.05,5,29,50
6,0.25,-270,0.125,0.05,5,30,50
2,0.5,-270,0.125,0.05,5,12,50
3,0.5,-270,0.125,0.05,5,16,50
4,0.5,-270,0.125,0.05,5,25,50
5,0.5,-270,0.125,0.05,5,35,50
6,0.5,-270,0.125,0.05,5,32,50
2,0.75,-270,0.125,0.05,5,9,50
3,0.75,-270,0.125,0.05,5,22,50
4,0.75,-270,0.125,0.05,5,31,50
5,0.75,-270,0.125,0.05,5,28,50
6,0.75,-270,0.125,0.05,5,29,50
2,1,-270,0.125,0.05,5,10,50
3,1,-270,0.125,0.05,5,23,50
4,1,-270,0.125,0.05,5,30,50
5,1,-270,0.125,0.05,5,24,50
6,1,-270,0.125,0.05,5,21,50
2,0,-240,0.125,0.05,5,9,50
3,0,-240,0.125,0.05,5,18,50
4,0,-240,0.125,0.05,5,26,50
5,0,-240,0.125,0.05,5,34,50
6,0,-240,0.125,0.05,5,34,50
2,0.25,-240,0.125,0.05,5,12,50
3,0.25,-240,0.125,0.05,5,17,50
4,0.25,-240,0.125,0.05,5,26,50
5,0.25,-240,0.125,0.05,5,29,50
6,0.25,-240,0.125,0.05,5,30,50
2,0.5,-240,0.125,0.05,5,9,50
3,0.5,-240,0.125,0.05,5,28,50
4,0.5,-240,0.125,0.05,5,24,50
5,0.5,-240,0.125,0.05,5,30,50
6,0.5,-240,0.125,0.05,5,31,50
2,0.75,-240,0.125,0.05,5,9,50
3,0.75,-240,0.125,0.05,5,14,50
4,0.75,-240,0.125,0.05,5,23,50
5,0.75,-240,0.125,0.05,5,25,50
6,0.75,-240,0.125,0.05,5,25,50
2,1,-240,0.125,0.05,5,9,50
3,1,-240,0.125,0.05,5,21,50
4,1,-240,0.125,0.05,5,33,50
5,1,-240,0.125,0.05,5,27,50
6,1,-240,0.125,0.05,5,37,50
2,0,-210,0.125,0.05,5,10,50
3,0,-210,0.125,0.05,5,15,50
4,0,-210,0.125,0.05,5,28,50
5,0,-210,0.125,0.05,5,27,50
6,0,-210,0.125,0.05,5,33,50
2,0.25,-210,0.125,0.05,5,10,50
3,0.25,-210,0.125,0.05,5,15,50
4,0.25,-210,0.125,0.05,5,23,50
5,0.25,-210,0.125,0.05,5,33,50
6,0.25,-210,0.125,0.05,5,27,50
2,0.5,-210,0.125,0.05,5,16,50
3,0.5,-210,0.125,0.05,5,27,50
4,0.5,-210,0.125,0.05,5,28,50
5,0.5,-210,0.125,0.05,5,28,50
6,0.5,-210,0.125,0.05,5,29,50
