R0,natural_cross_immunity,vaccine_timing,vaccine_coverage,vaccine_cross_immunity,group,emergences,trials
4,0.25,30,0.7916666666666666,0.05,26,27,50
5,0.25,30,0.7916666666666666,0.05,26,31,50
6,0.25,30,0.7916666666666666,0.05,26,31,50
2,0.5,30,0.7916666666666666,0.05,26,13,50
3,0.5,30,0.7916666666666666,0.05,26,23,50
4,0.5,30,0.7916666666666666,0.05,26,30,50
5,0.5,30,0.7916666666666666,0.05,26,24,50
6,0.5,30,0.7916666666666666,0.05,26,32,50
2,0.75,30,0.7916666666666666,0.05,26,16,50
3,0.75,30,0.7916666666666666,0.05,26,20,50
4,0.75,30,0.7916666666666666,0.05,26,33,50
5,0.75,30,0.7916666666666666,0.05,26,31,50
6,0.75,30,0.7916666666666666,0.05,26,34,50
2,1,30,0.7916666666666666,0.05,26,6,50
3,1,30,0.7916666666666666,0.05,26,22,50
4,1,30,0.7916666666666666,0.05,26,29,50
5,1,30,0.7916666666666666,0.05,26,27,50
6,1,30,0.7916666666666666,0.05,26,32,50
2,0,60,0.7916666666666666,0.05,26,12,50
3,0,60,0.7916666666666666,0.05,26,18,50
4,0,60,0.7916666666666666,0.05,26,28,50
5,0,60,0.7916666666666666,0.05,26,26,50
6,0,60,0.7916666666666666,0.05,26,31,50
2,0.25,60,0.7916666666666666,0.05,26,12,50
3,0.25,60,0.7916666666666666,0.05,26,19,50
4,0.25,60,0.7916666666666666,0.05,26,23,50
5,0.25,60,0.7916666666666666,0.05,26,31,50
6,0.25,60,0.7916666666666666,0.05,26,31,50
2,0.5,60,0.7916666666666666,0.05,26,10,50
3,0.5,60,0.7916666666666666,0.05,26,22,50
4,0.5,60,0.7916666666666666,0.05,26,26,50
5,0.5,60,0.7916666666666666,0.05,26,35,50
6,0.5,60,0.7916666666666666,0.05,26,29,50
2,0.75,60,0.7916666666666666,0.05,26,14,50
3,0.75,60,0.7916666666666666,0.05,26,14,50
4,0.75,60,0.7916666666666666,0.05,26,22,50
5,0.75,60,0.7916666666666666,0.05,26,26,50
6,0.75,60,0.7916666666666666,0.05,26,38,50
2,1,60,0.7916666666666666,0.05,26,13,50
3,1,60,0.7916666666666666,0.05,26,20,50
4,1,60,0.7916666666666666,0.05,26,22,50
5,1,60,0.7916666666666666,0.05,26,30,50
6,1,60,0.7916666666666666,0.05,26,38,50
2,0,90,0.7916666666666666,0.05,26,7,50
3,0,90,0.7916666666666666,0.05,26,19,50
4,0,90,0.7916666666666666,0.05,26,27,50
5,0,90,0.7916666666666666,0.05,26,32,50
6,0,90,0.7916666666666666,0.05,26,30,50
2,0.25,90,0.7916666666666666,0.05,26,15,50
3,0.25,90,0.7916666666666666,0.05,26,20,50
4,0.25,90,0.7916666666666666,0.05,26,26,50
5,0.25,90,0.7916666666666666,0.05,26,29,50
6,0.25,90,0.7916666666666666,0.05,26,38,50
2,0.5,90,0.7916666666666666,0.05,26,12,50
3,0.5,90,0.7916666666666666,0.05,26,14,50
4,0.5,90,0.7916666666666666,0.05,26,28,50
5,0.5,90,0.7916666666666666,0.05,26,24,50
6,0.5,90,0.7916666666666666,0.05,26,35,50
2,0.75,90,0.7916666666666666,0.05,26,16,50
3,0.75,90,0.7916666666666666,0.05,26,19,50
4,0.75,90,0.7916666666666666,0.05,26,23,50
5,0.75,90,0.7916666666666666,0.05,26,30,50
6,0.75,90,0.7916666666666666,0.05,26,35,50
2,1,90,0.7916666666666666,0.05,26,9,50
3,1,90,0.7916666666666666,0.05,26,24,50
4,1,90,0.7916666666666666,0.05,26,26,50
5,1,90,0.7916666666666666,0.05,26,27,50
6,1,90,0.7916666666666666,0.05,26,30,50
2,0,120,0.7916666666666666,0.05,26,9,50
3,0,120,0.7916666666666666,0.05,26,19,50
4,0,120,0.7916666666666666,0.05,26,24,50
5,0,120,0.7916666666666666,0.05,26,23,50
6,0,120,0.7916666666666666,0.05,26,35,50
