R0,natural_cross_immunity,vaccine_timing,vaccine_coverage,vaccine_cross_immunity,group,emergences,trials
2,1,-360,0.29166666666666663,0.05,10,10,50
3,1,-360,0.29166666666666663,0.05,10,25,50
4,1,-360,0.29166666666666663,0.05,10,30,50
5,1,-360,0.29166666666666663,0.05,10,27,50
6,1,-360,0.29166666666666663,0.05,10,26,50
2,0,-330,0.29166666666666663,0.05,10,14,50
3,0,-330,0.29166666666666663,0.05,10,26,50
4,0,-330,0.29166666666666663,0.05,10,30,50
5,0,-330,0.29166666666666663,0.05,10,23,50
6,0,-330,0.29166666666666663,0.05,10,28,50
2,0.25,-330,0.29166666666666663,0.05,10,10,50
3,0.25,-330,0.29166666666666663,0.05,10,11,50
4,0.25,-330,0.29166666666666663,0.05,10,27,50
5,0.25,-330,0.29166666666666663,0.05,10,34,50
6,0.25,-330,0.29166666666666663,0.05,10,27,50
2,0.5,-330,0.29166666666666663,0.05,10,11,50
3,0.5,-330,0.29166666666666663,0.05,10,22,50
4,0.5,-330,0.29166666666666663,0.05,10,22,50
5,0.5,-330,0.29166666666666663,0.05,10,27,50
6,0.5,-330,0.29166666666666663,0.05,10,28,50
2,0.75,-330,0.29166666666666663,0.05,10,10,50
3,0.75,-330,0.29166666666666663,0.05,10,22,50
4,0.75,-330,0.29166666666666663,0.05,10,23,50
5,0.75,-330,0.29166666666666663,0.05,10,26,50
6,0.75,-330,0.29166666666666663,0.05,10,31,50
2,1,-330,0.29166666666666663,0.05,10,7,50
3,1,-330,0.29166666666666663,0.05,10,15,50
4,1,-330,0.29166666666666663,0.05,10,22,50
5,1,-330,0.29166666666666663,0.05,10,22,50
6,1,-330,0.29166666666666663,0.05,10,31,50
2,0,-300,0.29166666666666663,0.05,10,14,50
3,0,-300,0.29166666666666663,0.05,10,24,50
4,0,-300,0.29166666666666663,0.05,10,23,50
5,0,-300,0.29166666666666663,0.05,10,27,50
6,0,-300,0.29166666666666663,0.05,10,29,50
2,0.25,-300,0.29166666666666663,0.05,10,11,50
3,0.25,-300,0.29166666666666663,0.05,10,16,50
4,0.25,-300,0.29166666666666663,0.05,10,24,50
5,0.25,-300,0.29166666666666663,0.05,10,25,50
6,0.25,-300,0.29166666666666663,0.05,10,25,50
2,0.5,-300,0.29166666666666663,0.05,10,13,50
3,0.5,-300,0.29166666666666663,0.05,10,17,50
4,0.5,-300,0.29166666666666663,0.05,10,25,50
5,0.5,-300,0.29166666666666663,0.05,10,26,50
6,0.5,-300,0.29166666666666663,0.05,10,33,50
2,0.75,-300,0.29166666666666663,0.05,10,11,50
3,0.75,-300,0.29166666666666663,0.05,10,15,50
4,0.75,-300,0.29166666666666663,0.05,10,22,50
5,0.75,-300,0.29166666666666663,0.05,10,30,50
6,0.75,-300,0.29166666666666663,0.05,10,35,50
2,1,-300,0.29166666666666663,0.05,10,14,50
3,1,-300,0.29166666666666663,0.05,10,22,50
4,1,-300,0.29166666666666663,0.05,10,24,50
5,1,-300,0.29166666666666663,0.05,10,30,50
6,1,-300,0.29166666666666663,0.05,10,35,50
2,0,-270,0.29166666666666663,0.05,10,7,50
3,0,-270,0.29166666666666663,0.05,10,21,50
4,0,-270,0.29166666666666663,0.05,10,17,50
5,0,-270,0.29166666666666663,0.05,10,26,50
6,0,-270,0.29166666666666663,0.05,10,26,50
2,0.25,-270,0.29166666666666663,0.05,10,13,50
3,0.25,-270,0.29166666666666663,0.05,10,13,50
4,0.25,-270,0.29166666666666663,0.05,10,30,50
5,0.25,-270,0.29166666666666663,0.05,10,29,50
6,0.25,-270,0.29166666666666663,0.05,10,33,50
2,0.5,-270,0.29166666666666663,0.05,10,15,50
3,0.5,-270,0.29166666666666663,0.05,10,18,50
4,0.5,-270,0.29166666666666663,0.05,10,28,50
5,0.5,-270,0.29166666666666663,0.05,10,26,50
6,0.5,-270,0.29166666666666663,0.05,10,31,50
2,0.75,-270,0.29166666666666663,0.05,10,11,50
3,0.75,-270,0.29166666666666663,0.05,10,19,50
4,0.75,-270,0.29166666666666663,0.05,10,22,50
5,0.75,-270,0.29166666666666663,0.05,10,32,50
6,0.75,-270,0.29166666666666663,0.05,10,24,50
