R0,natural_cross_immunity,vaccine_timing,vaccine_coverage,vaccine_cross_immunity,group,emergences,trials
4,0.25,30,0.7916666666666666,0.25,26,140,333
5,0.25,30,0.7916666666666666,0.25,26,173,333
6,0.25,30,0.7916666666666666,0.25,26,190,333
2,0.5,30,0.7916666666666666,0.5,26,25,333
3,0.5,30,0.7916666666666666,0.5,26,63,333
4,0.5,30,0.7916666666666666,0.5,26,120,333
5,0.5,30,0.7916666666666666,0.5,26,147,333
6,0.5,30,0.7916666666666666,0.5,26,156,333
2,0.75,30,0.7916666666666666,0.75,26,0,333
3,0.75,30,0.7916666666666666,0.75,26,21,333
4,0.75,30,0.7916666666666666,0.75,26,52,333
5,0.75,30,0.7916666666666666,0.75,26,99,333
6,0.75,30,0.7916666666666666,0.75,26,123,333
2,1,30,0.7916666666666666,1,26,0,333
3,1,30,0.7916666666666666,1,26,0,333
4,1,30,0.7916666666666666,1,26,1,333
5,1,30,0.7916666666666666,1,26,7,333
6,1,30,0.7916666666666666,1,26,30,333
2,0,60,0.7916666666666666,0,26,90,333
3,0,60,0.7916666666666666,0,26,130,333
4,0,60,0.7916666666666666,0,26,155,333
5,0,60,0.7916666666666666,0,26,186,333
6,0,60,0.7916666666666666,0,26,204,333
2,0.25,60,0.7916666666666666,0.25,26,43,333
3,0.25,60,0.7916666666666666,0.25,26,106,333
4,0.25,60,0.7916666666666666,0.25,26,148,333
5,0.25,60,0.7916666666666666,0.25,26,163,333
6,0.25,60,0.7916666666666666,0.25,26,200,333
2,0.5,60,0.7916666666666666,0.5,26,21,333
3,0.5,60,0.7916666666666666,0.5,26,67,333
4,0.5,60,0.7916666666666666,0.5,26,102,333
5,0.5,60,0.7916666666666666,0.5,26,146,333
6,0.5,60,0.7916666666666666,0.5,26,167,333
2,0.75,60,0.7916666666666666,0.75,26,1,333
3,0.75,60,0.7916666666666666,0.75,26,22,333
4,0.75,60,0.7916666666666666,0.75,26,60,333
5,0.75,60,0.7916666666666666,0.75,26,101,333
6,0.75,60,0.7916666666666666,0.75,26,130,333
2,1,60,0.7916666666666666,1,26,0,333
3,1,60,0.7916666666666666,1,26,0,333
4,1,60,0.7916666666666666,1,26,2,333
5,1,60,0.7916666666666666,1,26,10,333
6,1,60,0.7916666666666666,1,26,36,333
2,0,90,0.7916666666666666,0,26,62,333
3,0,90,0.7916666666666666,0,26,122,333
4,0,90,0.7916666666666666,0,26,155,333
5,0,90,0.7916666666666666,0,26,181,333
6,0,90,0.7916666666666666,0,26,198,333
2,0.25,90,0.7916666666666666,0.25,26,41,333
3,0.25,90,0.7916666666666666,0.25,26,91,333
4,0.25,90,0.7916666666666666,0.25,26,149,333
5,0.25,90,0.7916666666666666,0.25,26,176,333
6,0.25,90,0.7916666666666666,0.25,26,190,333
2,0.5,90,0.7916666666666666,0.5,26,27,333
3,0.5,90,0.7916666666666666,0.5,26,67,333
4,0.5,90,0.7916666666666666,0.5,26,120,333
5,0.5,90,0.7916666666666666,0.5,26,160,333
6,0.5,90,0.7916666666666666,0.5,26,167,333
2,0.75,90,0.7916666666666666,0.75,26,1,333
3,0.75,90,0.7916666666666666,0.75,26,21,333
4,0.75,90,0.7916666666666666,0.75,26,64,333
5,0.75,90,0.7916666666666666,0.75,26,101,333
6,0.75,90,0.7916666666666666,0.75,26,146,333
2,1,90,0.7916666666666666,1,26,0,333
3,1,90,0.7916666666666666,1,26,0,333
4,1,90,0.7916666666666666,1,26,0,333
5,1,90,0.7916666666666666,1,26,13,333
6,1,90,0.7916666666666666,1,26,39,333
2,0,120,0.7916666666666666,0,26,79,333
3,0,120,0.7916666666666666,0,26,138,333
4,0,120,0.7916666666666666,0,26,170,333
5,0,120,0.7916666666666666,0,26,173,333
6,0,120,0.7916666666666666,0,26,201,333
2,0.25,120,0.7916666666666666,0.25,26,61,333
3,0.25,120,0.7916666666666666,0.25,26,114,333
4,0.25,120,0.7916666666666666,0.25,26,142,333
5,0.25,120,0.7916666666666666,0.25,26,165,333
6,0.25,120,0.7916666666666666,0.25,26,185,333
2,0.5,120,0.7916666666666666,0.5,26,26,333
3,0.5,120,0.7916666666666666,0.5,26,79,333
4,0.5,120,0.7916666666666666,0.5,26,139,333
5,0.5,120,0.7916666666666666,0.5,26,139,333
6,0.5,120,0.7916666666666666,0.5,26,171,333
2,0.75,120,0.7916666666666666,0.75,26,1,333
3,0.75,120,0.7916666666666666,0.75,26,36,333
4,0.75,120,0.7916666666666666,0.75,26,62,333
5,0.75,120,0.7916666666666666,0.75,26,107,333
6,0.75,120,0.7916666666666666,0.75,26,129,333
2,1,120,0.7916666666666666,1,26,0,333
3,1,120,0.7916666666666666,1,26,0,333
4,1,120,0.7916666666666666,1,26,0,333
5,1,120,0.7916666666666666,1,26,9,333
6,1,120,0.7916666666666666,1,26,41,333
2,0,150,0.7916666666666666,0,26,63,333
3,0,150,0.7916666666666666,0,26,143,333
4,0,150,0.7916666666666666,0,26,164,333
5,0,150,0.7916666666666666,0,26,191,333
6,0,150,0.7916666666666666,0,26,202,333
2,0.25,150,0.7916666666666666,0.25,26,59,333
3,0.25,150,0.7916666666666666,0.25,26,96,333
4,0.25,150,0.7916666666666666,0.25,26,145,333
5,0.25,150,0.7916666666666666,0.25,26,157,333
6,0.25,150,0.7916666666666666,0.25,26,204,333
2,0.5,150,0.7916666666666666,0.5,26,29,333
3,0.5,150,0.7916666666666666,0.5,26,59,333
4,0.5,150,0.7916666666666666,0.5,26,121,333
5,0.5,150,0.7916666666666666,0.5,26,150,333
6,0.5,150,0.7916666666666666,0.5,26,168,333
2,0.75,150,0.7916666666666666,0.75,26,2,333
3,0.75,150,0.7916666666666666,0.75,26,34,333
4,0.75,150,0.7916666666666666,0.75,26,80,333
5,0.75,150,0.7916666666666666,0.75,26,94,333
6,0.75,150,0.7916666666666666,0.75,26,139,333
2,1,150,0.7916666666666666,1,26,0,333
3,1,150,0.7916666666666666,1,26,0,333
4,1,150,0.7916666666666666,1,26,0,333
5,1,150,0.7916666666666666,1,26,9,333
6,1,150,0.7916666666666666,1,26,48,333
2,0,180,0.7916666666666666,0,26,80,333
3,0,180,0.7916666666666666,0,26,126,333
4,0,180,0.7916666666666666,0,26,156,333
5,0,180,0.7916666666666666,0,26,181,333
6,0,180,0.7916666666666666,0,26,206,333
2,0.25,180,0.7916666666666666,0.25,26,41,333
3,0.25,180,0.7916666666666666,0.25,26,95,333
4,0.25,180,0.7916666666666666,0.25,26,145,333
5,0.25,180,0.7916666666666666,0.25,26,152,333
6,0.25,180,0.7916666666666666,0.25,26,191,333
2,0.5,180,0.7916666666666666,0.5,26,18,333
3,0.5,180,0.7916666666666666,0.5,26,64,333
4,0.5,180,0.7916666666666666,0.5,26,109,333
5,0.5,180,0.7916666666666666,0.5,26,150,333
6,0.5,180,0.7916666666666666,0.5,26,178,333
2,0.75,180,0.7916666666666666,0.75,26,2,333
3,0.75,180,0.7916666666666666,0.75,26,23,333
4,0.75,180,0.7916666666666666,0.75,26,76,333
5,0.75,180,0.7916666666666666,0.75,26,98,333
6,0.75,180,0.7916666666666666,0.75,26,123,333
2,1,180,0.7916666666666666,1,26,0,333
3,1,180,0.7916666666666666,1,26,0,333
4,1,180,0.7916666666666666,1,26,0,333
5,1,180,0.7916666666666666,1,26,12,333
6,1,180,0.7916666666666666,1,26,52,333
2,0,210,0.7916666666666666,0,26,60,333
3,0,210,0.7916666666666666,0,26,121,333
4,0,210,0.7916666666666666,0,26,168,333
5,0,210,0.7916666666666666,0,26,191,333
6,0,210,0.7916666666666666,0,26,204,333
2,0.25,210,0.7916666666666666,0.25,26,44,333
3,0.25,210,0.7916666666666666,0.25,26,108,333
4,0.25,210,0.7916666666666666,0.25,26,139,333
5,0.25,210,0.7916666666666666,0.25,26,185,333
6,0.25,210,0.7916666666666666,0.25,26,177,333
2,0.5,210,0.7916666666666666,0.5,26,22,333
3,0.5,210,0.7916666666666666,0.5,26,72,333
4,0.5,210,0.7916666666666666,0.5,26,122,333
5,0.5,210,0.7916666666666666,0.5,26,162,333
6,0.5,210,0.7916666666666666,0.5,26,172,333
2,0.75,210,0.7916666666666666,0.75,26,0,333
3,0.75,210,0.7916666666666666,0.75,26,34,333
4,0.75,210,0.7916666666666666,0.75,26,66,333
5,0.75,210,0.7916666666666666,0.75,26,90,333
6,0.75,210,0.7916666666666666,0.75,26,138,333
2,1,210,0.7916666666666666,1,26,0,333
3,1,210,0.7916666666666666,1,26,0,333
4,1,210,0.7916666666666666,1,26,1,333
5,1,210,0.7916666666666666,1,26,23,333
6,1,210,0.7916666666666666,1,26,57,333
2,0,240,0.7916666666666666,0,26,66,333
3,0,240,0.7916666666666666,0,26,130,333
4,0,240,0.7916666666666666,0,26,158,333
5,0,240,0.7916666666666666,0,26,177,333
6,0,240,0.7916666666666666,0,26,206,333
2,0.25,240,0.7916666666666666,0.25,26,50,333
3,0.25,240,0.7916666666666666,0.25,26,92,333
4,0.25,240,0.7916666666666666,0.25,26,139,333
5,0.25,240,0.7916666666666666,0.25,26,175,333
6,0.25,240,0.7916666666666666,0.25,26,190,333
2,0.5,240,0.7916666666666666,0.5,26,22,333
3,0.5,240,0.7916666666666666,0.5,26,77,333
4,0.5,240,0.7916666666666666,0.5,26,100,333
5,0.5,240,0.7916666666666666,0.5,26,142,333
6,0.5,240,0.7916666666666666,0.5,26,158,333
2,0.75,240,0.7916666666666666,0.75,26,1,333
3,0.75,240,0.7916666666666666,0.75,26,32,333
4,0.75,240,0.7916666666666666,0.75,26,60,333
5,0.75,240,0.7916666666666666,0.75,26,118,333
6,0.75,240,0.7916666666666666,0.75,26,135,333
2,1,240,0.7916666666666666,1,26,0,333
3,1,240,0.7916666666666666,1,26,0,333
4,1,240,0.7916666666666666,1,26,5,333
5,1,240,0.7916666666666666,1,26,18,333
6,1,240,0.7916666666666666,1,26,59,333
2,0,270,0.7916666666666666,0,26,88,333
3,0,270,0.7916666666666666,0,26,135,333
4,0,270,0.7916666666666666,0,26,141,333
5,0,270,0.7916666666666666,0,26,183,333
6,0,270,0.7916666666666666,0,26,212,333
2,0.25,270,0.7916666666666666,0.25,26,43,333
3,0.25,270,0.7916666666666666,0.25,26,102,333
4,0.25,270,0.7916666666666666,0.25,26,153,333
5,0.25,270,0.7916666666666666,0.25,26,174,333
6,0.25,270,0.7916666666666666,0.25,26,180,333
2,0.5,270,0.7916666666666666,0.5,26,19,333
3,0.5,270,0.7916666666666666,0.5,26,64,333
4,0.5,270,0.7916666666666666,0.5,26,131,333
5,0.5,270,0.7916666666666666,0.5,26,131,333
6,0.5,270,0.7916666666666666,0.5,26,174,333
2,0.75,270,0.7916666666666666,0.75,26,0,333
3,0.75,270,0.7916666666666666,0.75,26,49,333
4,0.75,270,0.7916666666666666,0.75,26,76,333
5,0.75,270,0.7916666666666666,0.75,26,111,333
6,0.75,270,0.7916666666666666,0.75,26,129,333
2,1,270,0.7916666666666666,1,26,0,333
3,1,270,0.7916666666666666,1,26,0,333
4,1,270,0.7916666666666666,1,26,3,333
5,1,270,0.7916666666666666,1,26,15,333
6,1,270,0.7916666666666666,1,26,55,333
2,0,300,0.7916666666666666,0,26,68,333
3,0,300,0.7916666666666666,0,26,131,333
4,0,300,0.7916666666666666,0,26,162,333
5,0,300,0.7916666666666666,0,26,181,333
6,0,300,0.7916666666666666,0,26,204,333
2,0.25,300,0.7916666666666666,0.25,26,38,333
3,0.25,300,0.7916666666666666,0.25,26,95,333
4,0.25,300,0.7916666666666666,0.25,26,145,333
5,0.25,300,0.7916666666666666,0.25,26,153,333
6,0.25,300,0.7916666666666666,0.25,26,183,333
2,0.5,300,0.7916666666666666,0.5,26,12,333
3,0.5,300,0.7916666666666666,0.5,26,84,333
4,0.5,300,0.7916666666666666,0.5,26,107,333
5,0.5,300,0.7916666666666666,0.5,26,153,333
6,0.5,300,0.7916666666666666,0.5,26,156,333
2,0.75,300,0.7916666666666666,0.75,26,2,333
3,0.75,300,0.7916666666666666,0.75,26,24,333
4,0.75,300,0.7916666666666666,0.75,26,72,333
5,0.75,300,0.7916666666666666,0.75,26,113,333
6,0.75,300,0.7916666666666666,0.75,26,127,333
2,1,300,0.7916666666666666,1,26,0,333
3,1,300,0.7916666666666666,1,26,0,333
4,1,300,0.7916666666666666,1,26,2,333
5,1,300,0.7916666666666666,1,26,26,333
6,1,300,0.7916666666666666,1,26,69,333
2,0,330,0.7916666666666666,0,26,75,333
3,0,330,0.7916666666666666,0,26,141,333
4,0,330,0.7916666666666666,0,26,159,333
5,0,330,0.7916666666666666,0,26,181,333
6,0,330,0.7916666666666666,0,26,210,333
2,0.25,330,0.7916666666666666,0.25,26,45,333
3,0.25,330,0.7916666666666666,0.25,26,101,333
4,0.25,330,0.7916666666666666,0.25,26,143,333
5,0.25,330,0.7916666666666666,0.25,26,161,333
6,0.25,330,0.7916666666666666,0.25,26,181,333
2,0.5,330,0.7916666666666666,0.5,26,20,333
3,0.5,330,0.7916666666666666,0.5,26,82,333
4,0.5,330,0.7916666666666666,0.5,26,128,333
5,0.5,330,0.7916666666666666,0.5,26,140,333
6,0.5,330,0.7916666666666666,0.5,26,172,333
2,0.75,330,0.7916666666666666,0.75,26,2,333
3,0.75,330,0.7916666666666666,0.75,26,28,333
4,0.75,330,0.7916666666666666,0.75,26,65,333
5,0.75,330,0.7916666666666666,0.75,26,92,333
6,0.75,330,0.7916666666666666,0.75,26,132,333
2,1,330,0.7916666666666666,1,26,0,333
3,1,330,0.7916666666666666,1,26,0,333
4,1,330,0.7916666666666666,1,26,4,333
5,1,330,0.7916666666666666,1,26,22,333
6,1,330,0.7916666666666666,1,26,54,333
2,0,360,0.7916666666666666,0,26,67,333
3,0,360,0.7916666666666666,0,26,116,333
4,0,360,0.7916666666666666,0,26,166,333
5,0,360,0.7916666666666666,0,26,178,333
6,0,360,0.7916666666666666,0,26,207,333
2,0.25,360,0.7916666666666666,0.25,26,42,333
3,0.25,360,0.7916666666666666,0.25,26,98,333
4,0.25,360,0.7916666666666666,0.25,26,135,333
5,0.25,360,0.7916666666666666,0.25,26,171,333
6,0.25,360,0.7916666666666666,0.25,26,192,333
2,0.5,360,0.7916666666666666,0.5,26,29,333
3,0.5,360,0.7916666666666666,0.5,26,76,333
4,0.5,360,0.7916666666666666,0.5,26,105,333
5,0.5,360,0.7916666666666666,0.5,26,147,333
6,0.5,360,0.7916666666666666,0.5,26,159,333
2,0.75,360,0.7916666666666666,0.75,26,2,333
3,0.75,360,0.7916666666666666,0.75,26,27,333
4,0.75,360,0.7916666666666666,0.75,26,63,333
5,0.75,360,0.7916666666666666,0.75,26,95,333
6,0.75,360,0.7916666666666666,0.75,26,130,333
2,1,360,0.7916666666666666,1,26,0,333
3,1,360,0.7916666666666666,1,26,0,333
4,1,360,0.7916666666666666,1,26,2,333
5,1,360,0.7916666666666666,1,26,30,333
6,1,360,0.7916666666666666,1,26,67,333
2,0,-360,0.8333333333333333,0,26,66,333
3,0,-360,0.8333333333333333,0,26,130,333
4,0,-360,0.8333333333333333,0,26,156,333
5,0,-360,0.8333333333333333,0,26,179,333
6,0,-360,0.8333333333333333,0,26,212,333
2,0.25,-360,0.8333333333333333,0.25,26,50,333
3,0.25,-360,0.8333333333333333,0.25,26,113,333
4,0.25,-360,0.8333333333333333,0.25,26,142,333
5,0.25,-360,0.8333333333333333,0.25,26,163,333
6,0.25,-360,0.8333333333333333,0.25,26,183,333
2,0.5,-360,0.8333333333333333,0.5,26,26,333
3,0.5,-360,0.8333333333333333,0.5,26,67,333
4,0.5,-360,0.8333333333333333,0.5,26,109,333
5,0.5,-360,0.8333333333333333,0.5,26,147,333
6,0.5,-360,0.8333333333333333,0.5,26,174,333
2,0.75,-360,0.8333333333333333,0.75,26,1,333
3,0.75,-360,0.8333333333333333,0.75,26,35,333
4,0.75,-360,0.8333333333333333,0.75,26,62,333
5,0.75,-360,0.8333333333333333,0.75,26,95,333
6,0.75,-360,0.8333333333333333,0.75,26,130,333
2,1,-360,0.8333333333333333,1,26,0,333
3,1,-360,0.8333333333333333,1,26,0,333
4,1,-360,0.8333333333333333,1,26,12,333
5,1,-360,0.8333333333333333,1,26,27,333
6,1,-360,0.8333333333333333,1,26,68,333
2,0,-330,0.8333333333333333,0,26,76,333
3,0,-330,0.8333333333333333,0,26,151,333
4,0,-330,0.8333333333333333,0,26,167,333
5,0,-330,0.8333333333333333,0,26,196,333
6,0,-330,0.8333333333333333,0,26,210,333
2,0.25,-330,0.8333333333333333,0.25,26,43,333
3,0.25,-330,0.8333333333333333,0.25,26,95,333
4,0.25,-330,0.8333333333333333,0.25,26,123,333
5,0.25,-330,0.8333333333333333,0.25,26,174,333
6,0.25,-330,0.8333333333333333,0.25,26,175,333
2,0.5,-330,0.8333333333333333,0.5,26,22,333
3,0.5,-330,0.8333333333333333,0.5,26,73,333
4,0.5,-330,0.8333333333333333,0.5,26,111,333
5,0.5,-330,0.8333333333333333,0.5,26,139,333
