R0,natural_cross_immunity,vaccine_timing,vaccine_coverage,vaccine_cross_immunity,group,emergences,trials
6,0.75,180,0.75,0.75,25,119,333
2,1,180,0.75,1,25,0,333
3,1,180,0.75,1,25,0,333
4,1,180,0.75,1,25,0,333
5,1,180,0.75,1,25,18,333
6,1,180,0.75,1,25,52,333
2,0,210,0.75,0,25,59,333
3,0,210,0.75,0,25,126,333
4,0,210,0.75,0,25,152,333
5,0,210,0.75,0,25,175,333
6,0,210,0.75,0,25,206,333
2,0.25,210,0.75,0.25,25,62,333
3,0.25,210,0.75,0.25,25,93,333
4,0.25,210,0.75,0.25,25,144,333
5,0.25,210,0.75,0.25,25,173,333
6,0.25,210,0.75,0.25,25,191,333
2,0.5,210,0.75,0.5,25,26,333
3,0.5,210,0.75,0.5,25,75,333
4,0.5,210,0.75,0.5,25,115,333
5,0.5,210,0.75,0.5,25,156,333
6,0.5,210,0.75,0.5,25,181,333
2,0.75,210,0.75,0.75,25,0,333
3,0.75,210,0.75,0.75,25,28,333
4,0.75,210,0.75,0.75,25,62,333
5,0.75,210,0.75,0.75,25,107,333
6,0.75,210,0.75,0.75,25,116,333
2,1,210,0.75,1,25,0,333
3,1,210,0.75,1,25,0,333
4,1,210,0.75,1,25,0,333
5,1,210,0.75,1,25,19,333
6,1,210,0.75,1,25,50,333
2,0,240,0.75,0,25,77,333
3,0,240,0.75,0,25,120,333
4,0,240,0.75,0,25,166,333
5,0,240,0.75,0,25,207,333
6,0,240,0.75,0,25,210,333
2,0.25,240,0.75,0.25,25,41,333
3,0.25,240,0.75,0.25,25,122,333
4,0.25,240,0.75,0.25,25,143,333
5,0.25,240,0.75,0.25,25,162,333
6,0.25,240,0.75,0.25,25,193,333
2,0.5,240,0.75,0.5,25,18,333
3,0.5,240,0.75,0.5,25,67,333
4,0.5,240,0.75,0.5,25,109,333
5,0.5,240,0.75,0.5,25,155,333
6,0.5,240,0.75,0.5,25,176,333
2,0.75,240,0.75,0.75,25,2,333
3,0.75,240,0.75,0.75,25,26,333
4,0.75,240,0.75,0.75,25,78,333
5,0.75,240,0.75,0.75,25,95,333
6,0.75,240,0.75,0.75,25,136,333
2,1,240,0.75,1,25,0,333
3,1,240,0.75,1,25,0,333
4,1,240,0.75,1,25,2,333
5,1,240,0.75,1,25,19,333
6,1,240,0.75,1,25,50,333
2,0,270,0.75,0,25,77,333
3,0,270,0.75,0,25,145,333
4,0,270,0.75,0,25,172,333
5,0,270,0.75,0,25,170,333
6,0,270,0.75,0,25,198,333
2,0.25,270,0.75,0.25,25,52,333
3,0.25,270,0.75,0.25,25,91,333
4,0.25,270,0.75,0.25,25,139,333
5,0.25,270,0.75,0.25,25,159,333
6,0.25,270,0.75,0.25,25,191,333
2,0.5,270,0.75,0.5,25,23,333
3,0.5,270,0.75,0.5,25,79,333
4,0.5,270,0.75,0.5,25,110,333
5,0.5,270,0.75,0.5,25,139,333
6,0.5,270,0.75,0.5,25,176,333
2,0.75,270,0.75,0.75,25,2,333
