R0,natural_cross_immunity,vaccine_timing,vaccine_coverage,vaccine_cross_immunity,group,emergences,trials
2,0.5,120,0.9166666666666666,0.5,30,17,334
3,0.5,120,0.9166666666666666,0.5,30,71,334
4,0.5,120,0.9166666666666666,0.5,30,116,334
5,0.5,120,0.9166666666666666,0.5,30,133,334
6,0.5,120,0.9166666666666666,0.5,30,165,334
2,0.75,120,0.9166666666666666,0.75,30,1,334
3,0.75,120,0.9166666666666666,0.75,30,31,334
4,0.75,120,0.9166666666666666,0.75,30,58,334
5,0.75,120,0.9166666666666666,0.75,30,103,334
6,0.75,120,0.9166666666666666,0.75,30,142,334
2,1,120,0.9166666666666666,1,30,0,334
3,1,120,0.9166666666666666,1,30,0,334
4,1,120,0.9166666666666666,1,30,0,334
5,1,120,0.9166666666666666,1,30,10,334
6,1,120,0.9166666666666666,1,30,28,334
2,0,150,0.9166666666666666,0,30,71,334
3,0,150,0.9166666666666666,0,30,133,334
4,0,150,0.9166666666666666,0,30,150,334
5,0,150,0.9166666666666666,0,30,190,334
6,0,150,0.9166666666666666,0,30,200,334
2,0.25,150,0.9166666666666666,0.25,30,54,334
3,0.25,150,0.9166666666666666,0.25,30,109,334
4,0.25,150,0.9166666666666666,0.25,30,146,334
5,0.25,150,0.9166666666666666,0.25,30,162,334
6,0.25,150,0.9166666666666666,0.25,30,214,334
2,0.5,150,0.9166666666666666,0.5,30,28,334
3,0.5,150,0.9166666666666666,0.5,30,80,334
4,0.5,150,0.9166666666666666,0.5,30,130,334
5,0.5,150,0.9166666666666666,0.5,30,134,334
6,0.5,150,0.9166666666666666,0.5,30,174,334
2,0.75,150,0.9166666666666666,0.75,30,1,334
3,0.75,150,0.9166666666666666,0.75,30,26,334
4,0.75,150,0.9166666666666666,0.75,30,79,334
5,0.75,150,0.9166666666666666,0.75,30,111,334
6,0.75,150,0.9166666666666666,0.75,30,121,334
2,1,150,0.9166666666666666,1,30,0,334
3,1,150,0.9166666666666666,1,30,0,334
4,1,150,0.9166666666666666,1,30,2,334
5,1,150,0.9166666666666666,1,30,9,334
6,1,150,0.9166666666666666,1,30,34,334
2,0,180,0.9166666666666666,0,30,75,334
3,0,180,0.9166666666666666,0,30,137,334
4,0,180,0.9166666666666666,0,30,173,334
5,0,180,0.9166666666666666,0,30,187,334
6,0,180,0.9166666666666666,0,30,185,334
2,0.25,180,0.9166666666666666,0.25,30,36,334
3,0.25,180,0.9166666666666666,0.25,30,112,334
4,0.25,180,0.9166666666666666,0.25,30,144,334
5,0.25,180,0.9166666666666666,0.25,30,185,334
6,0.25,180,0.9166666666666666,0.25,30,188,334
2,0.5,180,0.9166666666666666,0.5,30,23,334
3,0.5,180,0.9166666666666666,0.5,30,62,334
4,0.5,180,0.9166666666666666,0.5,30,106,334
5,0.5,180,0.9166666666666666,0.5,30,125,334
6,0.5,180,0.9166666666666666,0.5,30,186,334
2,0.75,180,0.9166666666666666,0.75,30,1,334
3,0.75,180,0.9166666666666666,0.75,30,29,334
4,0.75,180,0.9166666666666666,0.75,30,65,334
5,0.75,180,0.9166666666666666,0.75,30,113,334
6,0.75,180,0.9166666666666666,0.75,30,134,334
2,1,180,0.9166666666666666,1,30,0,334
3,1,180,0.9166666666666666,1,30,0,334
4,1,180,0.9166666666666666,1,30,1,334
5,1,180,0.9166666666666666,1,30,17,334
6,1,180,0.9166666666666666,1,30,54,334
2,0,210,0.9166666666666666,0,30,64,334
3,0,210,0.9166666666666666,0,30,145,334
4,0,210,0.9166666666666666,0,30,161,334
5,0,210,0.9166666666666666,0,30,175,334
6,0,210,0.9166666666666666,0,30,200,334
2,0.25,210,0.9166666666666666,0.25,30,61,334
3,0.25,210,0.9166666666666666,0.25,30,103,334
4,0.25,210,0.9166666666666666,0.25,30,138,334
5,0.25,210,0.9166666666666666,0.25,30,158,334
6,0.25,210,0.9166666666666666,0.25,30,180,334
2,0.5,210,0.9166666666666666,0.5,30,21,334
3,0.5,210,0.9166666666666666,0.5,30,76,334
4,0.5,210,0.9166666666666666,0.5,30,114,334
5,0.5,210,0.9166666666666666,0.5,30,135,334
6,0.5,210,0.9166666666666666,0.5,30,166,334
2,0.75,210,0.9166666666666666,0.75,30,1,334
3,0.75,210,0.9166666666666666,0.75,30,31,334
4,0.75,210,0.9166666666666666,0.75,30,78,334
5,0.75,210,0.9166666666666666,0.75,30,108,334
6,0.75,210,0.9166666666666666,0.75,30,129,334
2,1,210,0.9166666666666666,1,30,0,334
3,1,210,0.9166666666666666,1,30,0,334
4,1,210,0.9166666666666666,1,30,2,334
5,1,210,0.9166666666666666,1,30,9,334
6,1,210,0.9166666666666666,1,30,48,334
2,0,240,0.9166666666666666,0,30,72,334
3,0,240,0.9166666666666666,0,30,123,334
4,0,240,0.9166666666666666,0,30,146,334
5,0,240,0.9166666666666666,0,30,173,334
6,0,240,0.9166666666666666,0,30,212,334
2,0.25,240,0.9166666666666666,0.25,30,44,334
3,0.25,240,0.9166666666666666,0.25,30,100,334
4,0.25,240,0.9166666666666666,0.25,30,153,334
5,0.25,240,0.9166666666666666,0.25,30,175,334
6,0.25,240,0.9166666666666666,0.25,30,172,334
2,0.5,240,0.9166666666666666,0.5,30,15,334
3,0.5,240,0.9166666666666666,0.5,30,83,334
4,0.5,240,0.9166666666666666,0.5,30,97,334
5,0.5,240,0.9166666666666666,0.5,30,151,334
6,0.5,240,0.9166666666666666,0.5,30,177,334
2,0.75,240,0.9166666666666666,0.75,30,0,334
3,0.75,240,0.9166666666666666,0.75,30,35,334
4,0.75,240,0.9166666666666666,0.75,30,71,334
5,0.75,240,0.9166666666666666,0.75,30,103,334
6,0.75,240,0.9166666666666666,0.75,30,136,334
2,1,240,0.9166666666666666,1,30,0,334
3,1,240,0.9166666666666666,1,30,0,334
4,1,240,0.9166666666666666,1,30,2,334
5,1,240,0.9166666666666666,1,30,18,334
6,1,240,0.9166666666666666,1,30,37,334
2,0,270,0.9166666666666666,0,30,67,334
3,0,270,0.9166666666666666,0,30,133,334
4,0,270,0.9166666666666666,0,30,149,334
5,0,270,0.9166666666666666,0,30,182,334
6,0,270,0.9166666666666666,0,30,212,334
2,0.25,270,0.9166666666666666,0.25,30,42,334
3,0.25,270,0.9166666666666666,0.25,30,96,334
4,0.25,270,0.9166666666666666,0.25,30,156,334
5,0.25,270,0.9166666666666666,0.25,30,175,334
6,0.25,270,0.9166666666666666,0.25,30,169,334
2,0.5,270,0.9166666666666666,0.5,30,21,334
3,0.5,270,0.9166666666666666,0.5,30,77,334
4,0.5,270,0.9166666666666666,0.5,30,137,334
5,0.5,270,0.9166666666666666,0.5,30,149,334
6,0.5,270,0.9166666666666666,0.5,30,170,334
2,0.75,270,0.9166666666666666,0.75,30,2,334
3,0.75,270,0.9166666666666666,0.75,30,35,334
4,0.75,270,0.9166666666666666,0.75,30,63,334
5,0.75,270,0.9166666666666666,0.75,30,96,334
6,0.75,270,0.9166666666666666,0.75,30,130,334
2,1,270,0.9166666666666666,1,30,0,334
3,1,270,0.9166666666666666,1,30,0,334
4,1,270,0.9166666666666666,1,30,2,334
5,1,270,0.9166666666666666,1,30,20,334
6,1,270,0.9166666666666666,1,30,57,334
2,0,300,0.9166666666666666,0,30,76,334
3,0,300,0.9166666666666666,0,30,150,334
4,0,300,0.9166666666666666,0,30,165,334
5,0,300,0.9166666666666666,0,30,164,334
6,0,300,0.9166666666666666,0,30,193,334
2,0.25,300,0.9166666666666666,0.25,30,49,334
3,0.25,300,0.9166666666666666,0.25,30,104,334
4,0.25,300,0.9166666666666666,0.25,30,153,334
5,0.25,300,0.9166666666666666,0.25,30,165,334
6,0.25,300,0.9166666666666666,0.25,30,198,334
2,0.5,300,0.9166666666666666,0.5,30,19,334
3,0.5,300,0.9166666666666666,0.5,30,71,334
4,0.5,300,0.9166666666666666,0.5,30,123,334
5,0.5,300,0.9166666666666666,0.5,30,151,334
6,0.5,300,0.9166666666666666,0.5,30,160,334
2,0.75,300,0.9166666666666666,0.75,30,2,334
3,0.75,300,0.9166666666666666,0.75,30,28,334
4,0.75,300,0.9166666666666666,0.75,30,62,334
5,0.75,300,0.9166666666666666,0.75,30,95,334
6,0.75,300,0.9166666666666666,0.75,30,138,334
2,1,300,0.9166666666666666,1,30,0,334
3,1,300,0.9166666666666666,1,30,0,334
4,1,300,0.9166666666666666,1,30,3,334
5,1,300,0.9166666666666666,1,30,16,334
6,1,300,0.9166666666666666,1,30,62,334
2,0,330,0.9166666666666666,0,30,57,334
3,0,330,0.9166666666666666,0,30,128,334
4,0,330,0.9166666666666666,0,30,164,334
5,0,330,0.9166666666666666,0,30,168,334
6,0,330,0.9166666666666666,0,30,209,334
2,0.25,330,0.9166666666666666,0.25,30,45,334
3,0.25,330,0.9166666666666666,0.25,30,100,334
4,0.25,330,0.9166666666666666,0.25,30,140,334
5,0.25,330,0.9166666666666666,0.25,30,182,334
6,0.25,330,0.9166666666666666,0.25,30,204,334
2,0.5,330,0.9166666666666666,0.5,30,23,334
3,0.5,330,0.9166666666666666,0.5,30,56,334
4,0.5,330,0.9166666666666666,0.5,30,111,334
5,0.5,330,0.9166666666666666,0.5,30,133,334
6,0.5,330,0.9166666666666666,0.5,30,171,334
2,0.75,330,0.9166666666666666,0.75,30,2,334
3,0.75,330,0.9166666666666666,0.75,30,38,334
4,0.75,330,0.9166666666666666,0.75,30,64,334
5,0.75,330,0.9166666666666666,0.75,30,108,334
6,0.75,330,0.9166666666666666,0.75,30,128,334
2,1,330,0.9166666666666666,1,30,0,334
3,1,330,0.9166666666666666,1,30,0,334
4,1,330,0.9166666666666666,1,30,1,334
5,1,330,0.9166666666666666,1,30,15,334
6,1,330,0.9166666666666666,1,30,57,334
2,0,360,0.9166666666666666,0,30,67,334
3,0,360,0.9166666666666666,0,30,140,334
4,0,360,0.9166666666666666,0,30,156,334
5,0,360,0.9166666666666666,0,30,199,334
6,0,360,0.9166666666666666,0,30,196,334
2,0.25,360,0.9166666666666666,0.25,30,50,334
3,0.25,360,0.9166666666666666,0.25,30,104,334
4,0.25,360,0.9166666666666666,0.25,30,152,334
5,0.25,360,0.9166666666666666,0.25,30,173,334
6,0.25,360,0.9166666666666666,0.25,30,181,334
2,0.5,360,0.9166666666666666,0.5,30,19,334
3,0.5,360,0.9166666666666666,0.5,30,78,334
4,0.5,360,0.9166666666666666,0.5,30,101,334
5,0.5,360,0.9166666666666666,0.5,30,132,334
6,0.5,360,0.9166666666666666,0.5,30,169,334
2,0.75,360,0.9166666666666666,0.75,30,2,334
3,0.75,360,0.9166666666666666,0.75,30,24,334
4,0.75,360,0.9166666666666666,0.75,30,70,334
5,0.75,360,0.9166666666666666,0.75,30,98,334
6,0.75,360,0.9166666666666666,0.75,30,137,334
2,1,360,0.9166666666666666,1,30,0,334
3,1,360,0.9166666666666666,1,30,0,334
4,1,360,0.9166666666666666,1,30,0,334
5,1,360,0.9166666666666666,1,30,25,334
6,1,360,0.9166666666666666,1,30,55,334
