R0,natural_cross_immunity,vaccine_timing,vaccine_coverage,vaccine_cross_immunity,group,emergences,trials
2,0.75,-120,0.08333333333333333,0.75,4,0,334
3,0.75,-120,0.08333333333333333,0.75,4,37,334
4,0.75,-120,0.08333333333333333,0.75,4,64,334
5,0.75,-120,0.08333333333333333,0.75,4,98,334
6,0.75,-120,0.08333333333333333,0.75,4,137,334
2,1,-120,0.08333333333333333,1,4,0,334
3,1,-120,0.08333333333333333,1,4,0,334
4,1,-120,0.08333333333333333,1,4,7,334
5,1,-120,0.08333333333333333,1,4,21,334
6,1,-120,0.08333333333333333,1,4,58,334
2,0,-90,0.08333333333333333,0,4,68,334
3,0,-90,0.08333333333333333,0,4,124,334
4,0,-90,0.08333333333333333,0,4,152,334
5,0,-90,0.08333333333333333,0,4,190,334
6,0,-90,0.08333333333333333,0,4,224,334
2,0.25,-90,0.08333333333333333,0.25,4,49,334
3,0.25,-90,0.08333333333333333,0.25,4,103,334
4,0.25,-90,0.08333333333333333,0.25,4,151,334
5,0.25,-90,0.08333333333333333,0.25,4,163,334
6,0.25,-90,0.08333333333333333,0.25,4,198,334
2,0.5,-90,0.08333333333333333,0.5,4,22,334
3,0.5,-90,0.08333333333333333,0.5,4,82,334
4,0.5,-90,0.08333333333333333,0.5,4,117,334
5,0.5,-90,0.08333333333333333,0.5,4,141,334
6,0.5,-90,0.08333333333333333,0.5,4,181,334
2,0.75,-90,0.08333333333333333,0.75,4,2,334
3,0.75,-90,0.08333333333333333,0.75,4,30,334
4,0.75,-90,0.08333333333333333,0.75,4,68,334
5,0.75,-90,0.08333333333333333,0.75,4,99,334
6,0.75,-90,0.08333333333333333,0.75,4,125,334
2,1,-90,0.08333333333333333,1,4,0,334
3,1,-90,0.08333333333333333,1,4,0,334
4,1,-90,0.08333333333333333,1,4,5,334
5,1,-90,0.08333333333333333,1,4,23,334
6,1,-90,0.08333333333333333,1,4,67,334
2,0,-60,0.08333333333333333,0,4,75,334
3,0,-60,0.08333333333333333,0,4,116,334
4,0,-60,0.08333333333333333,0,4,171,334
5,0,-60,0.08333333333333333,0,4,181,334
6,0,-60,0.08333333333333333,0,4,194,334
2,0.25,-60,0.08333333333333333,0.25,4,44,334
3,0.25,-60,0.08333333333333333,0.25,4,103,334
4,0.25,-60,0.08333333333333333,0.25,4,150,334
5,0.25,-60,0.08333333333333333,0.25,4,164,334
6,0.25,-60,0.08333333333333333,0.25,4,199,334
2,0.5,-60,0.08333333333333333,0.5,4,19,334
3,0.5,-60,0.08333333333333333,0.5,4,56,334
4,0.5,-60,0.08333333333333333,0.5,4,101,334
5,0.5,-60,0.08333333333333333,0.5,4,149,334
6,0.5,-60,0.08333333333333333,0.5,4,161,334
2,0.75,-60,0.08333333333333333,0.75,4,0,334
3,0.75,-60,0.08333333333333333,0.75,4,27,334
4,0.75,-60,0.08333333333333333,0.75,4,63,334
5,0.75,-60,0.08333333333333333,0.75,4,116,334
6,0.75,-60,0.08333333333333333,0.75,4,132,334
2,1,-60,0.08333333333333333,1,4,0,334
3,1,-60,0.08333333333333333,1,4,0,334
4,1,-60,0.08333333333333333,1,4,8,334
5,1,-60,0.08333333333333333,1,4,23,334
6,1,-60,0.08333333333333333,1,4,61,334
2,0,-30,0.08333333333333333,0,4,66,334
3,0,-30,0.08333333333333333,0,4,129,334
4,0,-30,0.08333333333333333,0,4,145,334
5,0,-30,0.08333333333333333,0,4,188,334
6,0,-30,0.08333333333333333,0,4,214,334
2,0.25,-30,0.08333333333333333,0.25,4,39,334
3,0.25,-30,0.08333333333333333,0.25,4,101,334
4,0.25,-30,0.08333333333333333,0.25,4,149,334
5,0.25,-30,0.08333333333333333,0.25,4,178,334
6,0.25,-30,0.08333333333333333,0.25,4,185,334
2,0.5,-30,0.08333333333333333,0.5,4,24,334
3,0.5,-30,0.08333333333333333,0.5,4,71,334
4,0.5,-30,0.08333333333333333,0.5,4,99,334
5,0.5,-30,0.08333333333333333,0.5,4,142,334
6,0.5,-30,0.08333333333333333,0.5,4,162,334
2,0.75,-30,0.08333333333333333,0.75,4,2,334
3,0.75,-30,0.08333333333333333,0.75,4,29,334
4,0.75,-30,0.08333333333333333,0.75,4,60,334
5,0.75,-30,0.08333333333333333,0.75,4,107,334
6,0.75,-30,0.08333333333333333,0.75,4,132,334
2,1,-30,0.08333333333333333,1,4,0,334
3,1,-30,0.08333333333333333,1,4,0,334
4,1,-30,0.08333333333333333,1,4,7,334
5,1,-30,0.08333333333333333,1,4,24,334
6,1,-30,0.08333333333333333,1,4,46,334
2,0,0,0.08333333333333333,0,4,82,334
3,0,0,0.08333333333333333,0,4,129,334
4,0,0,0.08333333333333333,0,4,170,334
5,0,0,0.08333333333333333,0,4,183,334
6,0,0,0.08333333333333333,0,4,204,334
2,0.25,0,0.08333333333333333,0.25,4,58,334
3,0.25,0,0.08333333333333333,0.25,4,102,334
4,0.25,0,0.08333333333333333,0.25,4,150,334
5,0.25,0,0.08333333333333333,0.25,4,160,334
6,0.25,0,0.08333333333333333,0.25,4,193,334
2,0.5,0,0.08333333333333333,0.5,4,22,334
3,0.5,0,0.08333333333333333,0.5,4,71,334
4,0.5,0,0.08333333333333333,0.5,4,106,334
5,0.5,0,0.08333333333333333,0.5,4,137,334
6,0.5,0,0.08333333333333333,0.5,4,152,334
2,0.75,0,0.08333333333333333,0.75,4,4,334
3,0.75,0,0.08333333333333333,0.75,4,30,334
4,0.75,0,0.08333333333333333,0.75,4,54,334
5,0.75,0,0.08333333333333333,0.75,4,113,334
6,0.75,0,0.08333333333333333,0.75,4,132,334
2,1,0,0.08333333333333333,1,4,0,334
3,1,0,0.08333333333333333,1,4,0,334
4,1,0,0.08333333333333333,1,4,5,334
5,1,0,0.08333333333333333,1,4,26,334
6,1,0,0.08333333333333333,1,4,62,334
2,0,30,0.08333333333333333,0,4,71,334
3,0,30,0.08333333333333333,0,4,122,334
4,0,30,0.08333333333333333,0,4,160,334
5,0,30,0.08333333333333333,0,4,181,334
6,0,30,0.08333333333333333,0,4,197,334
2,0.25,30,0.08333333333333333,0.25,4,37,334
