R0,natural_cross_immunity,vaccine_timing,vaccine_coverage,vaccine_cross_immunity,group,emergences,trials
4,0,60,0.041666666666666664,0,3,154,334
5,0,60,0.041666666666666664,0,3,194,334
6,0,60,0.041666666666666664,0,3,209,334
2,0.25,60,0.041666666666666664,0.25,3,56,334
3,0.25,60,0.041666666666666664,0.25,3,102,334
4,0.25,60,0.041666666666666664,0.25,3,148,334
5,0.25,60,0.041666666666666664,0.25,3,168,334
6,0.25,60,0.041666666666666664,0.25,3,187,334
2,0.5,60,0.041666666666666664,0.5,3,22,334
3,0.5,60,0.041666666666666664,0.5,3,60,334
4,0.5,60,0.041666666666666664,0.5,3,123,334
5,0.5,60,0.041666666666666664,0.5,3,146,334
6,0.5,60,0.041666666666666664,0.5,3,175,334
2,0.75,60,0.041666666666666664,0.75,3,1,334
3,0.75,60,0.041666666666666664,0.75,3,35,334
4,0.75,60,0.041666666666666664,0.75,3,61,334
5,0.75,60,0.041666666666666664,0.75,3,105,334
6,0.75,60,0.041666666666666664,0.75,3,145,334
2,1,60,0.041666666666666664,1,3,0,334
3,1,60,0.041666666666666664,1,3,0,334
4,1,60,0.041666666666666664,1,3,7,334
5,1,60,0.041666666666666664,1,3,32,334
6,1,60,0.041666666666666664,1,3,47,334
2,0,90,0.041666666666666664,0,3,76,334
3,0,90,0.041666666666666664,0,3,129,334
4,0,90,0.041666666666666664,0,3,150,334
5,0,90,0.041666666666666664,0,3,191,334
6,0,90,0.041666666666666664,0,3,215,334
2,0.25,90,0.041666666666666664,0.25,3,49,334
3,0.25,90,0.041666666666666664,0.25,3,111,334
4,0.25,90,0.041666666666666664,0.25,3,158,334
5,0.25,90,0.041666666666666664,0.25,3,177,334
6,0.25,90,0.041666666666666664,0.25,3,188,334
2,0.5,90,0.041666666666666664,0.5,3,17,334
3,0.5,90,0.041666666666666664,0.5,3,72,334
4,0.5,90,0.041666666666666664,0.5,3,119,334
5,0.5,90,0.041666666666666664,0.5,3,148,334
6,0.5,90,0.041666666666666664,0.5,3,179,334
2,0.75,90,0.041666666666666664,0.75,3,1,334
3,0.75,90,0.041666666666666664,0.75,3,35,334
4,0.75,90,0.041666666666666664,0.75,3,57,334
5,0.75,90,0.041666666666666664,0.75,3,132,334
6,0.75,90,0.041666666666666664,0.75,3,134,334
2,1,90,0.041666666666666664,1,3,0,334
3,1,90,0.041666666666666664,1,3,0,334
4,1,90,0.041666666666666664,1,3,5,334
