R0,natural_cross_immunity,vaccine_timing,vaccine_coverage,vaccine_cross_immunity,group,emergences,trials
6,0.5,210,0,0.5,2,169,334
2,0.75,210,0,0.75,2,0,334
3,0.75,210,0,0.75,2,27,334
4,0.75,210,0,0.75,2,66,334
5,0.75,210,0,0.75,2,95,334
6,0.75,210,0,0.75,2,134,334
2,1,210,0,1,2,0,334
3,1,210,0,1,2,0,334
4,1,210,0,1,2,5,334
5,1,210,0,1,2,37,334
6,1,210,0,1,2,57,334
2,0,240,0,0,2,74,334
3,0,240,0,0,2,129,334
4,0,240,0,0,2,170,334
5,0,240,0,0,2,176,334
6,0,240,0,0,2,199,334
2,0.25,240,0,0.25,2,55,334
3,0.25,240,0,0.25,2,97,334
4,0.25,240,0,0.25,2,142,334
5,0.25,240,0,0.25,2,177,334
6,0.25,240,0,0.25,2,172,334
2,0.5,240,0,0.5,2,16,334
3,0.5,240,0,0.5,2,63,334
4,0.5,240,0,0.5,2,121,334
5,0.5,240,0,0.5,2,139,334
6,0.5,240,0,0.5,2,172,334
2,0.75,240,0,0.75,2,0,334
3,0.75,240,0,0.75,2,31,334
4,0.75,240,0,0.75,2,60,334
5,0.75,240,0,0.75,2,103,334
6,0.75,240,0,0.75,2,130,334
2,1,240,0,1,2,0,334
3,1,240,0,1,2,0,334
4,1,240,0,1,2,7,334
5,1,240,0,1,2,41,334
6,1,240,0,1,2,56,334
2,0,270,0,0,2,77,334
3,0,270,0,0,2,131,334
4,0,270,0,0,2,171,334
5,0,270,0,0,2,186,334
6,0,270,0,0,2,202,334
2,0.25,270,0,0.25,2,55,334
3,0.25,270,0,0.25,2,101,334
4,0.25,270,0,0.25,2,137,334
5,0.25,270,0,0.25,2,160,334
6,0.25,270,0,0.25,2,198,334
2,0.5,270,0,0.5,2,18,334
3,0.5,270,0,0.5,2,69,334
4,0.5,270,0,0.5,2,126,334
5,0.5,270,0,0.5,2,138,334
6,0.5,270,0,0.5,2,159,334
2,0.75,270,0,0.75,2,2,334
3,0.75,270,0,0.75,2,26,334
4,0.75,270,0,0.75,2,61,334
5,0.75,270,0,0.75,2,108,334
6,0.75,270,0,0.75,2,122,334
2,1,270,0,1,2,0,334
3,1,270,0,1,2,0,334
4,1,270,0,1,2,6,334
5,1,270,0,1,2,44,334
6,1,270,0,1,2,59,334
2,0,300,0,0,2,76,334
3,0,300,0,0,2,129,334
4,0,300,0,0,2,160,334
5,0,300,0,0,2,191,334
6,0,300,0,0,2,200,334
2,0.25,300,0,0.25,2,44,334
3,0.25,300,0,0.25,2,112,334
4,0.25,300,0,0.25,2,143,334
5,0.25,300,0,0.25,2,172,334
6,0.25,300,0,0.25,2,199,334
2,0.5,300,0,0.5,2,26,334
3,0.5,300,0,0.5,2,88,334
4,0.5,300,0,0.5,2,108,334
5,0.5,300,0,0.5,2,137,334
6,0.5,300,0,0.5,2,148,334
2,0.75,300,0,0.75,2,1,334
3,0.75,300,0,0.75,2,31,334
4,0.75,300,0,0.75,2,65,334
5,0.75,300,0,0.75,2,109,334
6,0.75,300,0,0.75,2,122,334
2,1,300,0,1,2,0,334
3,1,300,0,1,2,0,334
4,1,300,0,1,2,12,334
5,1,300,0,1,2,23,334
6,1,300,0,1,2,48,334
2,0,330,0,0,2,63,334
3,0,330,0,0,2,123,334
4,0,330,0,0,2,157,334
5,0,330,0,0,2,190,334
6,0,330,0,0,2,220,334
2,0.25,330,0,0.25,2,41,334
3,0.25,330,0,0.25,2,101,334
4,0.25,330,0,0.25,2,138,334
5,0.25,330,0,0.25,2,157,334
6,0.25,330,0,0.25,2,178,334
2,0.5,330,0,0.5,2,26,334
3,0.5,330,0,0.5,2,70,334
4,0.5,330,0,0.5,2,94,334
5,0.5,330,0,0.5,2,153,334
6,0.5,330,0,0.5,2,171,334
2,0.75,330,0,0.75,2,0,334
3,0.75,330,0,0.75,2,36,334
4,0.75,330,0,0.75,2,85,334
5,0.75,330,0,0.75,2,91,334
6,0.75,330,0,0.75,2,134,334
2,1,330,0,1,2,0,334
3,1,330,0,1,2,0,334
4,1,330,0,1,2,10,334
5,1,330,0,1,2,48,334
6,1,330,0,1,2,64,334
2,0,360,0,0,2,70,334
3,0,360,0,0,2,129,334
4,0,360,0,0,2,171,334
5,0,360,0,0,2,169,334
6,0,360,0,0,2,215,334
2,0.25,360,0,0.25,2,51,334
3,0.25,360,0,0.25,2,94,334
4,0.25,360,0,0.25,2,138,334
5,0.25,360,0,0.25,2,153,334
6,0.25,360,0,0.25,2,204,334
2,0.5,360,0,0.5,2,17,334
3,0.5,360,0,0.5,2,63,334
4,0.5,360,0,0.5,2,117,334
5,0.5,360,0,0.5,2,136,334
6,0.5,360,0,0.5,2,163,334
2,0.75,360,0,0.75,2,2,334
3,0.75,360,0,0.75,2,31,334
4,0.75,360,0,0.75,2,63,334
5,0.75,360,0,0.75,2,114,334
6,0.75,360,0,0.75,2,143,334
2,1,360,0,1,2,0,334
3,1,360,0,1,2,0,334
4,1,360,0,1,2,6,334
5,1,360,0,1,2,25,334
6,1,360,0,1,2,71,334
2,0,-360,0.041666666666666664,0,2,64,334
3,0,-360,0.041666666666666664,0,2,114,334
4,0,-360,0.041666666666666664,0,2,155,334
5,0,-360,0.041666666666666664,0,2,189,334
6,0,-360,0.041666666666666664,0,2,186,334
2,0.25,-360,0.041666666666666664,0.25,2,54,334
3,0.25,-360,0.041666666666666664,0.25,2,112,334
4,0.25,-360,0.041666666666666664,0.25,2,128,334
5,0.25,-360,0.041666666666666664,0.25,2,174,334
6,0.25,-360,0.041666666666666664,0.25,2,174,334
2,0.5,-360,0.041666666666666664,0.5,2,19,334
3,0.5,-360,0.041666666666666664,0.5,2,77,334
4,0.5,-360,0.041666666666666664,0.5,2,101,334
5,0.5,-360,0.041666666666666664,0.5,2,159,334
6,0.5,-360,0.041666666666666664,0.5,2,167,334
2,0.75,-360,0.041666666666666664,0.75,2,1,334
3,0.75,-360,0.041666666666666664,0.75,2,28,334
4,0.75,-360,0.041666666666666664,0.75,2,72,334
5,0.75,-360,0.041666666666666664,0.75,2,95,334
6,0.75,-360,0.041666666666666664,0.75,2,133,334
2,1,-360,0.041666666666666664,1,2,0,334
3,1,-360,0.041666666666666664,1,2,0,334
4,1,-360,0.041666666666666664,1,2,4,334
5,1,-360,0.041666666666666664,1,2,21,334
6,1,-360,0.041666666666666664,1,2,58,334
2,0,-330,0.041666666666666664,0,2,60,334
3,0,-330,0.041666666666666664,0,2,127,334
4,0,-330,0.041666666666666664,0,2,149,334
5,0,-330,0.041666666666666664,0,2,205,334
6,0,-330,0.041666666666666664,0,2,205,334
2,0.25,-330,0.041666666666666664,0.25,2,48,334
3,0.25,-330,0.041666666666666664,0.25,2,107,334
4,0.25,-330,0.041666666666666664,0.25,2,137,334
5,0.25,-330,0.041666666666666664,0.25,2,163,334
6,0.25,-330,0.041666666666666664,0.25,2,197,334
2,0.5,-330,0.041666666666666664,0.5,2,32,334
3,0.5,-330,0.041666666666666664,0.5,2,77,334
4,0.5,-330,0.041666666666666664,0.5,2,121,334
5,0.5,-330,0.041666666666666664,0.5,2,150,334
6,0.5,-330,0.041666666666666664,0.5,2,163,334
2,0.75,-330,0.041666666666666664,0.75,2,1,334
3,0.75,-330,0.041666666666666664,0.75,2,40,334
4,0.75,-330,0.041666666666666664,0.75,2,74,334
5,0.75,-330,0.041666666666666664,0.75,2,98,334
6,0.75,-330,0.041666666666666664,0.75,2,149,334
2,1,-330,0.041666666666666664,1,2,0,334
3,1,-330,0.041666666666666664,1,2,1,334
4,1,-330,0.041666666666666664,1,2,2,334
5,1,-330,0.041666666666666664,1,2,29,334
6,1,-330,0.041666666666666664,1,2,61,334
2,0,-300,0.041666666666666664,0,2,74,334
3,0,-300,0.041666666666666664,0,2,137,334
4,0,-300,0.041666666666666664,0,2,151,334
5,0,-300,0.041666666666666664,0,2,211,334
6,0,-300,0.041666666666666664,0,2,210,334
2,0.25,-300,0.041666666666666664,0.25,2,46,334
3,0.25,-300,0.041666666666666664,0.25,2,119,334
4,0.25,-300,0.041666666666666664,0.25,2,134,334
5,0.25,-300,0.041666666666666664,0.25,2,179,334
6,0.25,-300,0.041666666666666664,0.25,2,175,334
2,0.5,-300,0.041666666666666664,0.5,2,16,334
3,0.5,-300,0.041666666666666664,0.5,2,60,334
4,0.5,-300,0.041666666666666664,0.5,2,109,334
5,0.5,-300,0.041666666666666664,0.5,2,135,334
6,0.5,-300,0.041666666666666664,0.5,2,160,334
2,0.75,-300,0.041666666666666664,0.75,2,2,334
3,0.75,-300,0.041666666666666664,0.75,2,37,334
4,0.75,-300,0.041666666666666664,0.75,2,77,334
5,0.75,-300,0.041666666666666664,0.75,2,93,334
6,0.75,-300,0.041666666666666664,0.75,2,121,334
2,1,-300,0.041666666666666664,1,2,0,334
3,1,-300,0.041666666666666664,1,2,0,334
4,1,-300,0.041666666666666664,1,2,7,334
5,1,-300,0.041666666666666664,1,2,34,334
